Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
PETR4.SA,4,5,0.4450713985568876,0.41443584600820105,0.5566741421056669,0.7683409141186018,0.689130643067928,0.7633645502168537,0.8737073595986551,0.9713920536518194
