Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
JBSS3.SA,4,7,0.6718577748504135,0.6981741021689336,0.8186924443707511,0.7734339816564294,18.978501280258897,360.51815556131794,18.987315649172686,-76.52274053969805
