Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
PETR4.SA,4,7,0.4678316743334355,0.3840410221592941,0.56530215949659,0.6411915763397247,16.475125076367913,298.0882377070914,17.265232049036914,-10.181737166779033
