Ticker,Janela,MAE,MSE,RMSE,R2,Var_Real,Var_Pred,Prop_Var,Travado
PETR4.SA,3,31745014.249897152,1007745929726209.4,31745014.249897722,-37694317771629.99,0.23616603743482228,1.5029119e-07,6.363793344342348e-07,Sim
