Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
VALE3.SA,2,5,1.9191457224416208,6.14891433378574,2.399735128527254,0.870416532140128,1.5605983471410656,3.7134336286706904,1.92702714788108,0.923799327080915
