Ticker,Saldo Final Janela_1,Retorno Liquido Janela_1 (%),Sharpe Janela_1,Drawdown Janela_1 (%),Custos Janela_1 (R$),Impostos Janela_1 (R$),Saldo Final Janela_2,Retorno Liquido Janela_2 (%),Sharpe Janela_2,Drawdown Janela_2 (%),Custos Janela_2 (R$),Impostos Janela_2 (R$),Saldo Final Janela_3,Retorno Liquido Janela_3 (%),Sharpe Janela_3,Drawdown Janela_3 (%),Custos Janela_3 (R$),Impostos Janela_3 (R$),Saldo Final Janela_4,Retorno Liquido Janela_4 (%),Sharpe Janela_4,Drawdown Janela_4 (%),Custos Janela_4 (R$),Impostos Janela_4 (R$)
BEEF3.SA,6230.915005320459,-37.69084994679541,-0.7354847126375015,-53.372524869482895,6.49336334746717,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0
BRFS3.SA,10000.0,0.0,0.0,0.0,0.0,0.0,18159.75499445526,81.5975499445526,1.0780138624159177,-38.7417201349637,24.537639888128865,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0
VALE3.SA,9987.16170498152,-0.12838295018480494,-0.24262860840995737,-0.3627524345490929,23.97235034337895,0.0,8776.319740865543,-12.236802591344567,-0.3889973057904885,-31.208419328996666,269.16973207453105,64.58606138741614,9924.440630902363,-0.755593690976366,-0.13117135757068046,-3.7657783246992103,56.79726848515818,0.0,8974.157389227004,-10.258426107729957,-0.4185683547367434,-19.80687817882862,369.76777149774557,92.92367401383365
JBSS3.SA,12522.490460226423,25.224904602264232,0.7204783137332548,-29.458042459459303,9.011000584324298,0.0,12340.238429758449,23.402384297584486,0.6835837576945563,-29.45804245945931,8.938070600143435,0.0,10655.303709911901,6.5530370991190106,0.37004113347858025,-16.013846423577853,256.2659325126085,98.7562836184567,11834.6277907696,18.346277907696003,0.5779666289925319,-29.458042459459303,8.735745414473628,0.0
SOJA3.SA,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,10778.878115666428,7.788781156664282,0.6181705474589922,-9.082747178418922,125.51833206254436,2.2797705357571405
SUZB3.SA,11397.63315773837,13.9763315773837,0.5417201430359032,-25.810229674998304,17.951155854081577,0.0,11386.196742833496,13.861967428334957,0.539030995471828,-25.810229674998315,8.556301217620446,0.0,11174.804379342868,11.748043793428678,0.4787774142773683,-25.810229674998318,43.14989984316029,8.58121469257526,11388.477059552655,13.884770595526552,0.5414091814998224,-25.810229674998304,8.557213709304783,0.0
GGBR3.SA,8167.3681388641535,-18.326318611358467,-0.6463936375274123,-31.04062691408604,430.17412722973336,349.1573364367032,9513.44156376565,-4.865584362343506,-0.298718797206956,-11.865105544697917,205.86197965870323,68.70432501502754,10000.0,0.0,0.0,0.0,0.0,0.0,9868.04775704001,-1.3195224295998924,-0.8702236673383237,-1.3195224295998924,7.94879862226491,0.0
CSNA3.SA,14752.675945882493,47.52675945882493,0.9802463157931612,-38.692553711039515,9.903431751053418,0.0,14641.981929480442,46.41981929480442,0.9658689332254701,-38.692553711039515,9.85913642636272,0.0,13733.297578872814,37.33297578872815,0.8395419620446716,-38.69255371103951,9.495517238444503,0.0,13193.082398222929,31.930823982229285,0.7573603625017838,-38.692553711039515,9.279344697168037,0.0
