Ticker,Melhor Janela,Saldo Final,Retorno Liquido (%),Sharpe Ratio,Drawdown (%),Custos (R$),Impostos (R$)
BRFS3.SA,Janela_2,18159.75499445526,81.5975499445526,1.0780138624159177,-38.7417201349637,24.537639888128865,0.0
CSNA3.SA,Janela_1,14752.675945882493,47.52675945882493,0.9802463157931612,-38.692553711039515,9.903431751053418,0.0
JBSS3.SA,Janela_1,12522.490460226423,25.224904602264232,0.7204783137332548,-29.458042459459303,9.011000584324298,0.0
SOJA3.SA,Janela_4,10778.878115666428,7.788781156664282,0.6181705474589922,-9.082747178418922,125.51833206254436,2.2797705357571405
SUZB3.SA,Janela_1,11397.63315773837,13.9763315773837,0.5417201430359032,-25.810229674998304,17.951155854081577,0.0
BEEF3.SA,Janela_2,10000.0,0.0,0.0,0.0,0.0,0.0
GGBR3.SA,Janela_3,10000.0,0.0,0.0,0.0,0.0,0.0
VALE3.SA,Janela_3,9924.440630902363,-0.755593690976366,-0.13117135757068046,-3.7657783246992103,56.79726848515818,0.0
