Ticker,Estrategia_Retorno (%),BuyHold_Retorno (%),Diferenca_Retorno (%),Estrategia_Sharpe,BuyHold_Sharpe,Diferenca_Sharpe,Estrategia_Saldo,BuyHold_Saldo,Melhor
BRFS3.SA,81.5975499445526,82.48934658020019,-0.8917966356475944,1.0780138624159177,1.0834020593571514,-0.005388196941233714,18159.75499445526,18248.934658020018,Buy & Hold
CSNA3.SA,47.52675945882493,47.52675945882493,0.0,0.9802463157931612,0.9812978536485075,-0.001051537855346285,14752.675945882493,14752.675945882493,Buy & Hold
JBSS3.SA,25.224904602264232,25.224904602264253,-2.1316282072803006e-14,0.7204783137332548,0.7217849762008791,-0.0013066624676243421,12522.490460226423,12522.490460226425,Buy & Hold
SOJA3.SA,7.788781156664282,78.4148926108841,-70.62611145421981,0.6181705474589922,1.4405527969994107,-0.8223822495404185,10778.878115666428,17841.48926108841,Buy & Hold
SUZB3.SA,13.9763315773837,14.090383175532898,-0.11405159814919763,0.5417201430359032,0.5466340077872666,-0.0049138647513633504,11397.63315773837,11409.03831755329,Buy & Hold
BEEF3.SA,0.0,-37.69084994679541,37.69084994679541,0.0,-0.7345094057580264,0.7345094057580264,10000.0,6230.915005320459,Estratégia
GGBR3.SA,0.0,-9.72815027774761,9.72815027774761,0.0,-0.18449312399169118,0.18449312399169118,10000.0,9027.18497222524,Estratégia
VALE3.SA,-0.755593690976366,-8.112519691940232,7.356926000963866,-0.13117135757068046,-0.15430751640039142,0.023136158829710957,9924.440630902363,9188.748030805977,Estratégia
