Ticker,Janela,MAE,MSE,RMSE,R2,Var_Real,Var_Pred,Prop_Var,Travado
SOJA3.SA,4,0.9421019171083402,1.3585218079684294,1.1655564370584675,0.398961115757149,0.13079436435257535,0.082739316,0.6325908332257552,Não
