Data,Preço Real,Preço Previsto
2023-01-06,8.407326698303223,8.570735
2023-01-07,8.407326698303223,8.927558
2023-01-08,8.407326698303223,8.947214
2023-01-09,8.455979347229004,8.851421
2023-01-10,8.81601619720459,9.021608
2023-01-11,8.232173919677736,9.087217
2023-01-12,8.329482078552246,9.054458
2023-01-13,7.784561634063721,8.776114
2023-01-14,7.784561634063721,8.803755
2023-01-15,7.784561634063721,8.447294
2023-01-16,7.3661417961120605,8.480749
2023-01-17,7.628870964050293,8.4142275
2023-01-18,7.716446876525881,8.299258
2023-01-19,7.512102127075195,8.363854
2023-01-20,7.687254905700684,8.263308
2023-01-21,7.687254905700684,8.296615
2023-01-22,7.687254905700684,8.530825
2023-01-23,7.580216884613035,8.486799
2023-01-24,7.804023265838623,8.35022
2023-01-25,7.920792102813721,8.47266
2023-01-26,7.979175567626953,8.57334
2023-01-27,7.560755729675293,8.565932
2023-01-28,7.560755729675293,8.589526
2023-01-29,7.560755729675293,8.449027
2023-01-30,7.327219009399414,8.4984455
2023-01-31,7.745638847351074,8.372296
2023-02-01,8.339211463928223,8.342946
2023-02-02,7.696985244750977,8.470937
2023-02-03,7.5218329429626465,8.774371
2023-02-04,7.5218329429626465,8.454649
2023-02-05,7.5218329429626465,8.239562
2023-02-06,6.9769134521484375,8.400663
2023-02-07,6.50010871887207,8.4506035
2023-02-08,6.714184761047363,7.958092
2023-02-09,6.694723129272459,7.872585
2023-02-10,6.247110843658447,7.806971
2023-02-11,6.247110843658447,7.844807
2023-02-12,6.247110843658447,7.831947
2023-02-13,6.723915100097656,7.781613
2023-02-14,6.286033630371094,7.728536
2023-02-15,6.529301166534424,7.956528
2023-02-16,6.5876851081848145,7.769933
2023-02-17,6.675261974334717,7.8954883
2023-02-18,6.675261974334717,7.963197
2023-02-19,6.675261974334717,8.089155
2023-02-20,6.675261974334717,7.874203
2023-02-21,6.675261974334717,7.9877515
2023-02-22,6.227649688720703,8.0197735
2023-02-23,6.32495641708374,7.9739985
2023-02-24,6.286033630371094,7.8125386
2023-02-25,6.286033630371094,7.7666173
2023-02-26,6.286033630371094,7.6430984
2023-02-27,6.295763969421387,7.7765393
2023-02-28,5.994112491607664,7.7629075
2023-03-01,6.315225124359131,7.7127147
2023-03-02,6.558493137359619,7.6401706
2023-03-03,6.539031982421875,7.7610784
2023-03-04,6.539031982421875,7.830189
2023-03-05,6.539031982421875,7.922809
2023-03-06,6.996374607086182,7.92464
2023-03-07,6.704453468322754,7.9184613
2023-03-08,6.889337062835693,8.092435
2023-03-09,6.801760196685791,8.025209
2023-03-10,6.412532806396483,8.1289215
2023-03-11,6.412532806396483,7.9089417
2023-03-12,6.412532806396483,7.837196
2023-03-13,6.383340358734131,7.837876
2023-03-14,6.4222636222839355,7.751884
2023-03-15,6.50983953475952,7.747476
2023-03-16,6.50983953475952,7.76094
2023-03-17,6.8114914894104,7.828363
2023-03-18,6.8114914894104,7.9491506
2023-03-19,6.8114914894104,8.056557
2023-03-20,6.63633918762207,8.013326
2023-03-21,6.412532806396483,8.121096
2023-03-22,5.974650859832764,8.014487
2023-03-23,5.400539875030518,7.8829465
2023-03-24,6.01357364654541,7.662046
2023-03-25,6.01357364654541,7.404885
2023-03-26,6.01357364654541,7.5313497
2023-03-27,5.906536102294922,7.578344
2023-03-28,6.140073299407959,7.719085
2023-03-29,6.178995609283449,7.6501174
2023-03-30,6.393071174621582,7.7796655
2023-03-31,6.042766094207762,7.693683
2023-04-01,6.042766094207762,7.842234
2023-04-02,6.042766094207762,7.703094
2023-04-03,5.83842134475708,7.626593
2023-04-04,5.964920520782471,7.5522237
2023-04-05,6.0330352783203125,7.499369
2023-04-06,5.974650859832764,7.4851747
2023-04-07,5.974650859832764,7.52585
2023-04-08,5.974650859832764,7.478662
2023-04-09,5.974650859832764,7.5030446
2023-04-10,6.003843307495117,7.5186925
2023-04-11,6.5779547691345215,7.456248
2023-04-12,6.626608371734619,7.5388427
2023-04-13,6.120611667633057,7.846144
2023-04-14,6.003843307495117,7.758452
2023-04-15,6.003843307495117,7.454098
2023-04-16,6.003843307495117,7.277591
2023-04-17,6.0330352783203125,7.332606
2023-04-18,5.857882976531982,7.295201
2023-04-19,5.83842134475708,7.1655736
2023-04-20,5.828690528869629,7.0810943
2023-04-21,5.828690528869629,7.1288943
2023-04-22,5.828690528869629,7.289369
2023-04-23,5.828690528869629,7.213487
2023-04-24,5.83842134475708,7.158957
2023-04-25,5.750844955444336,7.213713
2023-04-26,5.750844955444336,7.2081113
2023-04-27,5.663269042968748,7.174272
2023-04-28,6.169265270233154,7.197223
2023-04-29,6.169265270233154,7.1574817
2023-04-30,6.169265270233154,7.207315
2023-05-01,6.169265270233154,7.1855664
2023-05-02,5.916266441345215,7.326327
2023-05-03,6.14980411529541,7.2338605
2023-05-04,6.247110843658447,7.1981187
2023-05-05,6.383340358734131,7.229363
2023-05-06,6.383340358734131,7.238355
2023-05-07,6.383340358734131,7.3214374
2023-05-08,6.830953121185301,7.189589
2023-05-09,6.9866437911987305,7.242043
2023-05-10,6.869875431060791,7.381541
2023-05-11,7.288295745849609,7.4526677
2023-05-12,7.210450172424315,7.4879613
2023-05-13,7.210450172424315,7.495811
2023-05-14,7.210450172424315,7.47306
2023-05-15,7.1131434440612775,7.4723773
2023-05-16,6.461185932159426,7.307635
2023-05-17,6.947721481323242,7.360596
2023-05-18,7.745638847351074,7.011914
2023-05-19,7.969444751739502,7.1783605
2023-05-20,7.969444751739502,7.58199
2023-05-21,7.969444751739502,7.752193
