Fold,Days,Actual Price,Predicted Price,MAE,MSE,RMSE,R²
1,16,235.53067016601562,26.825329,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,231.41822814941406,26.83432,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,219.26783752441406,26.830162,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,216.46389770507812,26.837748,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,222.81948852539062,26.854244,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,219.54824829101562,26.87756,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,226.18421936035156,26.887693,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,224.50184631347656,26.890097,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,221.7913818359375,26.885853,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,223.94107055664062,26.884523,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,228.5208282470703,26.882847,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,225.06265258789062,26.875029,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,237.58688354492188,26.864405,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,238.24114990234375,26.855494,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,242.91436767578125,26.842316,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,240.67123413085938,26.828173,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,241.0450897216797,26.817526,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,244.78366088867188,26.804874,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,236.18492126464844,26.79744,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
1,16,233.0071258544922,26.807238,53.681387836938285,6878.929612994567,82.93931283169982,-0.3999906207020103
