Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
BEEF3.SA,2,5,0.39836498407217175,0.24180906519588544,0.4756841625478992,0.5113316866518968,0.5166670113555655,0.3712230203977597,0.609280740215674,0.8938100238932156
