Ticker,Janela,MAE,MSE,RMSE,R2,Var_Real,Var_Pred,Prop_Var,Travado
VALE3.SA,1,7.684759276253836,61.89354119401381,7.867244828655951,-0.25835504869346093,0.11111864424226972,0.11597321,1.0436881462667948,Não
