Fold,Days,Actual Price,Predicted Price,MAE,MSE,RMSE,R²
1,9,4.081515789031982,3.9717927,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.05379581451416,3.9588757,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.157743453979492,3.9544613,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.233966827392578,3.947568,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.206249237060547,3.93255,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.088446140289307,3.9166548,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.178532123565674,3.905112,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.130022048950195,3.892205,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.365628719329834,3.8821735,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.130022048950195,3.8801117,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,4.019149303436279,3.8941126,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.9706435203552246,3.9072032,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.8667001724243164,3.902512,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.741966724395752,3.881366,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.6378300189971924,3.8527899,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.672541618347168,3.8240218,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.651716470718384,3.7737823,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.755851984024048,3.7201345,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.623945713043213,3.6380877,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.7163329124450684,3.5816367,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.695493698120117,3.5387657,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.6607625484466553,3.5035157,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.632976531982422,3.4817922,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.632976531982422,3.4743605,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.5635125637054443,3.477355,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.5912976264953613,3.4731836,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.584351062774658,3.4684224,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.5912976264953613,3.4498403,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.5912976264953613,3.4449093,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.598245143890381,3.428695,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.632976531982422,3.4153302,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.5774037837982178,3.4073799,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
1,9,3.5635125637054443,3.403195,0.4211957683091015,0.24871392577588233,0.4987122675209447,0.7559575097211824
