Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SUZB3.SA,1,8,2.0795602903261283,2.364847605925849,0.4032485229049663,7.115520529838961,7.1734120854590255,-1.540690034723894
