Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SUZB3.SA,4,8,1.7103044878712013,2.0917267920667677,0.7280182931997816,3.8326366212632923,3.951567320110822,0.23453226276476635
