Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SOJA3.SA,3,8,0.46779990708532415,0.5673573521819473,0.3452370236317047,3.769716647193042,3.845729867580982,-5.543249875417273
