Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SOJA3.SA,1,8,0.4502263597220429,0.5466334406496948,0.40133352065986916,4.3489095698375015,4.4899784497806445,-7.83111190497497
