Data,Acao,Preco,Quantidade,Valor Total,Saldo Restante
2023-01-04_BRFS3.SA_Janela_3,Compra,7.502371311187744,1332.9119001465208,10000.0,0.0
2023-05-17_BRFS3.SA_Janela_3,Venda,6.947721481323242,1332.9119001465208,9260.700641359363,9260.700641359363
2023-05-23_BRFS3.SA_Janela_3,Compra,7.541294097900391,1227.9988714321169,9260.700641359363,0.0
2023-05-25_BRFS3.SA_Janela_3,Venda,7.327219009399414,1227.9988714321169,8997.816674278434,8997.816674278434
2023-05-29_BRFS3.SA_Janela_3,Compra,7.181258201599121,1252.9582451547003,8997.816674278434,0.0
2023-05-31_BRFS3.SA_Janela_3,Venda,7.911061286926269,1252.9582451547003,9912.229467378422,9912.229467378422
2023-09-07_BRFS3.SA_Janela_3,Compra,8.796554565429686,1126.8308965345727,9912.229467378422,0.0
2023-09-09_BRFS3.SA_Janela_3,Venda,8.6214017868042,1126.8308965345727,9714.861904809342,9714.861904809342
2023-09-10_BRFS3.SA_Janela_3,Compra,8.6214017868042,1126.8308965345727,9714.861904809342,0.0
2023-09-12_BRFS3.SA_Janela_3,Venda,8.6895170211792,1126.8308965345727,9791.616255427787,9791.616255427787
2023-10-07_BRFS3.SA_Janela_3,Compra,10.392390251159668,942.1909703915477,9791.616255427787,0.0
2023-10-09_BRFS3.SA_Janela_3,Venda,10.548081398010254,942.1909703915477,9938.307048160314,9938.307048160314
