,Preço,ROA,ROE,Margem Líquida,P/L,VP,Preço_anterior
2020-01-02,36.264060974121094,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.264060974121094
2020-01-03,36.13959503173828,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.264060974121094
2020-01-04,36.13959503173828,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.13959503173828
2020-01-05,36.13959503173828,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.13959503173828
2020-01-06,36.077362060546875,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.13959503173828
2020-01-07,36.53966522216797,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.077362060546875
2020-01-08,38.362205505371094,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.53966522216797
2020-01-09,38.264408111572266,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.362205505371094
2020-01-10,38.326637268066406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.264408111572266
2020-01-11,38.326637268066406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.326637268066406
2020-01-12,38.326637268066406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.326637268066406
2020-01-13,39.74021911621094,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.326637268066406
2020-01-14,39.340152740478516,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.74021911621094
2020-01-15,39.95358657836914,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.340152740478516
2020-01-16,39.38460159301758,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.95358657836914
2020-01-17,38.922298431396484,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.38460159301758
2020-01-18,38.922298431396484,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.922298431396484
2020-01-19,38.922298431396484,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.922298431396484
2020-01-20,38.184391021728516,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.922298431396484
2020-01-21,37.96212387084961,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.184391021728516
2020-01-22,39.873573303222656,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,37.96212387084961
2020-01-23,39.5179557800293,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.873573303222656
2020-01-24,39.0023078918457,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.5179557800293
2020-01-25,39.0023078918457,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.0023078918457
2020-01-26,39.0023078918457,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.0023078918457
2020-01-27,36.388526916503906,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,39.0023078918457
2020-01-28,37.02863693237305,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.388526916503906
2020-01-29,36.46854019165039,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,37.02863693237305
2020-01-30,36.0151252746582,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.46854019165039
2020-01-31,35.26832580566406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.0151252746582
2020-02-01,35.26832580566406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.26832580566406
2020-02-02,35.26832580566406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.26832580566406
2020-02-03,35.11719512939453,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.26832580566406
2020-02-04,34.57487869262695,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.11719512939453
2020-02-05,34.13924789428711,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,34.57487869262695
2020-02-06,34.583770751953125,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,34.13924789428711
2020-02-07,33.46357345581055,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,34.583770751953125
2020-02-08,33.46357345581055,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,33.46357345581055
2020-02-09,33.46357345581055,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,33.46357345581055
2020-02-10,32.894588470458984,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,33.46357345581055
2020-02-11,34.219261169433594,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,32.894588470458984
2020-02-12,35.56171417236328,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,34.219261169433594
2020-02-13,36.717472076416016,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.56171417236328
2020-02-14,35.392799377441406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.717472076416016
2020-02-15,35.392799377441406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.392799377441406
2020-02-16,35.392799377441406,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.392799377441406
2020-02-17,35.56171417236328,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.392799377441406
2020-02-18,35.65061950683594,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.56171417236328
2020-02-19,35.712852478027344,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.65061950683594
2020-02-20,35.730628967285156,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.712852478027344
2020-02-21,36.824153900146484,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.730628967285156
2020-02-22,36.824153900146484,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.824153900146484
2020-02-23,36.824153900146484,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.824153900146484
2020-02-24,36.824153900146484,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.824153900146484
2020-02-25,36.824153900146484,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.824153900146484
2020-02-26,34.317054748535156,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,36.824153900146484
2020-02-27,33.899208068847656,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,34.317054748535156
2020-02-28,33.9080924987793,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,33.899208068847656
2020-02-29,33.9080924987793,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,33.9080924987793
2020-03-01,33.9080924987793,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,33.9080924987793
2020-03-02,35.250553131103516,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,33.9080924987793
2020-03-03,35.50836944580078,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.250553131103516
2020-03-04,38.70892333984375,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.50836944580078
2020-03-05,37.89100646972656,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,38.70892333984375
2020-03-06,35.588382720947266,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,37.89100646972656
2020-03-07,35.588382720947266,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.588382720947266
2020-03-08,35.588382720947266,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.588382720947266
2020-03-09,33.73917770385742,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,35.588382720947266
2020-03-10,34.5482063293457,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,33.73917770385742
2020-03-11,31.525461196899414,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,34.5482063293457
2020-03-12,26.440135955810547,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,31.525461196899414
2020-03-13,28.075973510742188,-0.105351170897094,-7.948900431906819,-0.3520922675785253,-4.952868337925541,1349221580.0,26.440135955810547
