,Preço,ROA,ROE,Margem Líquida,P/L,VP,Preço_anterior
2020-01-02,9.825956344604492,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.825956344604492
2020-01-03,9.745941162109375,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.825956344604492
2020-01-04,9.745941162109375,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.745941162109375
2020-01-05,9.745941162109375,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.745941162109375
2020-01-06,9.861165046691895,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.745941162109375
2020-01-07,9.82275676727295,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.861165046691895
2020-01-08,9.761943817138672,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.82275676727295
2020-01-09,9.729938507080078,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.761943817138672
2020-01-10,9.68833065032959,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.729938507080078
2020-01-11,9.68833065032959,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.68833065032959
2020-01-12,9.68833065032959,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.68833065032959
2020-01-13,9.707533836364746,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.68833065032959
2020-01-14,9.601914405822754,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.707533836364746
2020-01-15,9.45788288116455,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.601914405822754
2020-01-16,9.448281288146973,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.45788288116455
2020-01-17,9.553903579711914,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.448281288146973
2020-01-18,9.553903579711914,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.553903579711914
2020-01-19,9.553903579711914,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.553903579711914
2020-01-20,9.601914405822754,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.553903579711914
2020-01-21,9.480289459228516,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.601914405822754
2020-01-22,9.374666213989258,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.480289459228516
2020-01-23,9.489891052246094,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.374666213989258
2020-01-24,9.377866744995117,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.489891052246094
2020-01-25,9.377866744995117,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.377866744995117
2020-01-26,9.377866744995117,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.377866744995117
2020-01-27,8.971386909484863,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.377866744995117
2020-01-28,9.217838287353516,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,8.971386909484863
2020-01-29,9.23383903503418,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.217838287353516
2020-01-30,9.262645721435547,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.23383903503418
2020-01-31,9.105813980102539,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.262645721435547
2020-02-01,9.105813980102539,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.105813980102539
2020-02-02,9.105813980102539,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.105813980102539
2020-02-03,9.01939582824707,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.105813980102539
2020-02-04,9.163424491882324,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.01939582824707
2020-02-05,9.086609840393066,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.163424491882324
2020-02-06,9.339460372924805,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.086609840393066
2020-02-07,9.259443283081055,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.339460372924805
2020-02-08,9.259443283081055,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.259443283081055
2020-02-09,9.259443283081055,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.259443283081055
2020-02-10,9.323458671569824,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.259443283081055
2020-02-11,9.435480117797852,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.323458671569824
2020-02-12,9.64352035522461,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.435480117797852
2020-02-13,9.512296676635742,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.64352035522461
2020-02-14,9.416276931762695,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.512296676635742
2020-02-15,9.416276931762695,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.416276931762695
2020-02-16,9.416276931762695,0.006004947108046945,0.0874718181029145,0.021254400834528623,76.66772191144138,13044201261.0,9.416276931762695
