,Preço,ROA,ROE,Margem Líquida,P/L,VP,Preço_anterior
2020-01-02,9.78633975982666,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,9.78633975982666
2020-01-03,10.04326057434082,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,9.78633975982666
2020-01-04,10.04326057434082,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.04326057434082
2020-01-05,10.04326057434082,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.04326057434082
2020-01-06,10.035476684570312,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.04326057434082
2020-01-07,10.494816780090332,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.035476684570312
2020-01-08,10.611601829528809,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.494816780090332
2020-01-09,10.448104858398438,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.611601829528809
2020-01-10,10.401392936706543,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.448104858398438
2020-01-11,10.401392936706543,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.401392936706543
2020-01-12,10.401392936706543,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.401392936706543
2020-01-13,11.335650444030762,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,10.401392936706543
2020-01-14,11.250008583068848,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,11.335650444030762
2020-01-15,11.401546478271484,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,11.250008583068848
2020-01-16,11.868693351745605,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,11.401546478271484
2020-01-17,11.757845878601074,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,11.868693351745605
2020-01-18,11.757845878601074,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,11.757845878601074
2020-01-19,11.757845878601074,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,11.757845878601074
2020-01-20,11.773679733276367,0.02984031161373434,1.0260968626775606,0.022209197281252688,8.089507165040285,583647628.0,11.757845878601074
