Data,Preço Real,Preço Previsto
2023-01-05,8.154328346252441,3.5560184
2023-01-06,8.407326698303223,3.4415977
2023-01-07,8.407326698303223,3.6703286
2023-01-08,8.407326698303223,3.9778097
2023-01-09,8.455979347229004,4.1856217
2023-01-10,8.81601619720459,4.281363
2023-01-11,8.232173919677734,4.3217006
2023-01-12,8.329482078552246,4.4921756
2023-01-13,7.784561634063721,4.361873
2023-01-14,7.784561634063721,4.289548
2023-01-15,7.784561634063721,4.0091596
2023-01-16,7.36614179611206,3.8124444
2023-01-17,7.628870964050293,3.7223716
2023-01-18,7.716446876525879,3.5025635
2023-01-19,7.512102127075195,3.4842649
2023-01-20,7.687254905700683,3.5280197
2023-01-21,7.687254905700683,3.483149
2023-01-22,7.687254905700683,3.530132
2023-01-23,7.580216884613038,3.55466
2023-01-24,7.804023265838623,3.5702612
2023-01-25,7.92079210281372,3.5383189
2023-01-26,7.979175567626953,3.6002216
2023-01-27,7.560755729675293,3.7003353
2023-01-28,7.560755729675293,3.7934942
2023-01-29,7.560755729675293,3.6715512
2023-01-30,7.327219009399414,3.561063
2023-01-31,7.745638847351073,3.4906576
2023-02-01,8.339211463928223,3.3593457
2023-02-02,7.6969852447509775,3.464334
2023-02-03,7.521832942962647,3.805442
2023-02-04,7.521832942962647,3.7733192
2023-02-05,7.521832942962647,3.6377368
2023-02-06,6.9769134521484375,3.5141246
2023-02-07,6.50010871887207,3.433312
2023-02-08,6.714184761047363,3.189262
2023-02-09,6.694723129272461,2.8206122
2023-02-10,6.247110843658447,2.6662843
2023-02-11,6.247110843658447,2.5964186
2023-02-12,6.247110843658447,2.40466
2023-02-13,6.723915100097656,2.280502
2023-02-14,6.286033630371094,2.1990328
2023-02-15,6.529301166534424,2.3622816
2023-02-16,6.587685108184815,2.3264768
2023-02-17,6.675261974334717,2.378546
2023-02-18,6.675261974334717,2.4367027
2023-02-19,6.675261974334717,2.5004334
2023-02-20,6.675261974334717,2.5569549
2023-02-21,6.675261974334717,2.5772111
2023-02-22,6.227649688720703,2.5840669
2023-02-23,6.32495641708374,2.5840669
2023-02-24,6.286033630371094,2.3973114
2023-02-25,6.286033630371094,2.3003838
2023-02-26,6.286033630371094,2.2340794
2023-02-27,6.295763969421387,2.2044134
2023-02-28,5.994112491607666,2.205096
2023-03-01,6.315225124359131,2.2060812
2023-03-02,6.558493137359619,2.0839355
2023-03-03,6.539031982421875,2.1263556
2023-03-04,6.539031982421875,2.272784
2023-03-05,6.539031982421875,2.3732555
2023-03-06,6.996374607086182,2.4361248
2023-03-07,6.704453468322754,2.4517238
2023-03-08,6.889337062835693,2.6413906
2023-03-09,6.801760196685791,2.6601496
2023-03-10,6.412532806396484,2.729538
2023-03-11,6.412532806396484,2.733296
2023-03-12,6.412532806396484,2.5537963
2023-03-13,6.383340358734131,2.4329193
2023-03-14,6.422263622283936,2.356534
2023-03-15,6.5098395347595215,2.313896
2023-03-16,6.5098395347595215,2.3211274
2023-03-17,6.8114914894104,2.3643336
2023-03-18,6.8114914894104,2.3959327
2023-03-19,6.8114914894104,2.5406065
2023-03-20,6.63633918762207,2.6404405
2023-03-21,6.412532806396484,2.694507
2023-03-22,5.974650859832764,2.644765
2023-03-23,5.400539875030518,2.497367
2023-03-24,6.01357364654541,2.215244
2023-03-25,6.01357364654541,1.7906545
2023-03-26,6.01357364654541,1.7724557
2023-03-27,5.906536102294922,1.8227144
2023-03-28,6.140073299407959,1.8869884
2023-03-29,6.178995609283447,1.8912259
2023-03-30,6.393071174621582,1.955004
2023-03-31,6.042766094207764,2.023511
2023-04-01,6.042766094207764,2.157613
2023-04-02,6.042766094207764,2.1033225
2023-04-03,5.83842134475708,2.0373087
2023-04-04,5.964920520782471,1.9915463
2023-04-05,6.0330352783203125,1.87954
2023-04-06,5.974650859832764,1.8692786
2023-04-07,5.974650859832764,1.8995914
2023-04-08,5.974650859832764,1.9028051
2023-04-09,5.974650859832764,1.9070983
2023-04-10,6.003843307495117,1.9020315
2023-04-11,6.5779547691345215,1.8974277
2023-04-12,6.626608371734619,1.909491
2023-04-13,6.120611667633057,2.1563761
2023-04-14,6.003843307495117,2.3583567
2023-04-15,6.003843307495117,2.2678754
2023-04-16,6.003843307495117,2.1179686
2023-04-17,6.0330352783203125,1.995747
2023-04-18,5.857882976531982,1.9351497
2023-04-19,5.83842134475708,1.938017
2023-04-20,5.828690528869629,1.8745832
2023-04-21,5.828690528869629,1.8182131
2023-04-22,5.828690528869629,1.7792674
2023-04-23,5.828690528869629,1.758997
2023-04-24,5.83842134475708,1.7557211
2023-04-25,5.750844955444336,1.7549528
2023-04-26,5.750844955444336,1.7589638
2023-04-27,5.66326904296875,1.7258548
2023-04-28,6.169265270233154,1.7008463
2023-04-29,6.169265270233154,1.649937
2023-04-30,6.169265270233154,1.824805
2023-05-01,6.169265270233154,1.9640894
2023-05-02,5.916266441345215,2.0477905
2023-05-03,6.14980411529541,2.0877051
2023-05-04,6.247110843658447,1.9829534
2023-05-05,6.383340358734131,2.0021255
2023-05-06,6.383340358734131,2.0687442
2023-05-07,6.383340358734131,2.1769931
2023-05-08,6.830953121185303,2.2546701
2023-05-09,6.98664379119873,2.286713
2023-05-10,6.869875431060792,2.484041
2023-05-11,7.2882957458496085,2.6871848
2023-05-12,7.210450172424316,2.7665842
2023-05-13,7.210450172424316,2.9693773
2023-05-14,7.210450172424316,3.0572128
2023-05-15,7.113143444061278,3.099056
2023-05-16,6.461185932159424,3.1176698
2023-05-17,6.947721481323243,3.0705888
