Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
BRFS3.SA,4,7,1.0549701227008965,2.3547352440670886,1.2669026305615392,0.6774018200949881,4.129614746471521,17.210883073234807,4.148600134169936,-2.0316076528827645
