Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
VALE3.SA,1,7,1.4110293168288015,3.389213071396153,1.826042345172216,0.9210968832692032,1.684084263476698,3.960036749334729,1.9899841078095897,0.9194886551907463
