Data,Acao,Preco,Preco_Executado,Quantidade,Valor_Total,Custos_Operacionais,Saldo_Restante,Valor_Bruto,Lucro_Bruto,Imposto,Valor_Liquido,Vendas_Acumuladas_Mes
2023-01-11,Compra,12.470392227172852,12.471639266395568,801.4984868054917,9996.0,3.9999999999999996,0.0,,,,,
2023-01-23,Venda,12.444449424743652,12.443204979801179,801.4984868054917,,3.989283984928481,9969.220678336274,9973.209962321203,-26.77932166372506,0.0,9969.220678336274,0.0
2023-01-26,Compra,12.651999473571776,12.653264673519132,787.5622021026929,9965.23299006494,3.9876882713345094,0.0,,,,,
2023-01-30,Venda,12.842256546020508,12.840972320365905,787.5622021026929,,4.0452257751068394,10109.019211991992,10113.0644377671,143.78622192705265,0.0,10109.019211991992,10113.0644377671
2023-01-31,Compra,12.773072242736816,12.774349549961089,791.0364097041619,10104.975604307196,4.043607684796797,0.0,,,,,
2023-02-09,Venda,11.76125717163086,11.760081045913697,791.0364097041619,,3.721060915355814,9298.93122747418,9302.652288389536,-806.0443768330156,0.0,9298.93122747418,0.0
2023-02-13,Compra,11.795849800109863,11.797029385089875,787.9281598409257,9295.211654983192,3.719572490989672,0.0,,,,,
2023-02-14,Venda,11.93421745300293,11.933024031257629,787.9281598409257,,3.760946266514547,9398.604720019854,9402.365666286369,103.3930650366624,0.0,9398.604720019854,9402.365666286369
2023-02-15,Compra,11.977457046508787,11.978654792213439,784.298858352512,9394.845278131846,3.759441888007941,0.0,,,,,
2023-02-22,Venda,11.93421745300293,11.933024031257629,784.298858352512,,3.7436228497633786,9355.313501558685,9359.057124408448,-39.53177657316224,0.0,9355.313501558685,9402.365666286369
2023-02-23,Compra,11.631537437438965,11.632700591182708,803.9037283609204,9351.571376158061,3.7421254006234737,0.0,,,,,
2023-03-03,Venda,11.631537437438965,11.630374283695222,803.9037283609204,,3.7398804995582227,9345.961368396,9349.701248895557,-5.610007762062179,0.0,9345.961368396,0.0
2023-03-06,Compra,11.545058250427246,11.546212756252288,809.1157837698614,9342.222983848642,3.7383845473583994,0.0,,,,,
2023-03-07,Venda,12.003400802612305,12.002200462532043,809.1157837698614,,3.884467933681843,9707.285366270926,9711.169834204607,365.06238242228375,0.0,9707.285366270926,9711.169834204607
2023-03-08,Compra,11.951512336730955,11.952707487964629,811.8162735844517,9703.402452124417,3.88291414650837,0.0,,,,,
2023-03-15,Venda,11.51046657562256,11.509315528964999,811.8162735844517,,3.7373798576928103,9339.712264374333,9343.449644232027,-363.6901877500832,0.0,9339.712264374333,9711.169834204607
2023-03-16,Compra,11.328858375549316,11.329991261386871,824.0056116623866,9335.976379468584,3.735884905749733,0.0,,,,,
2023-03-23,Venda,10.939698219299316,10.938604249477386,824.0056116623866,,3.6053885141293582,9009.865896809266,9013.471285323396,-326.11048265931754,0.0,9009.865896809266,9711.169834204607
2023-03-28,Compra,11.320210456848145,11.321342477893829,795.5118368723729,9006.261950450542,3.603946358723706,0.0,,,,,
2023-03-29,Venda,11.631537437438965,11.630374283695222,795.5118368723729,,3.700840163974237,9248.39956977162,9252.100409935594,242.13761932107798,0.0,9248.39956977162,18963.2702441402
2023-03-30,Compra,11.588297843933104,11.589456673717496,797.681933693129,9244.700209943712,3.6993598279086477,0.0,,,,,
2023-04-10,Venda,12.081233978271484,12.080025854873657,797.681933693129,,3.8544073531914447,9632.16397562542,9636.018382978613,387.46376568170916,0.0,9632.16397562542,9636.018382978613
2023-04-13,Compra,12.401208877563477,12.402448998451232,776.3233786518707,9628.31111003517,3.852865590250168,0.0,,,,,
2023-04-19,Venda,11.64883518218994,11.64767029867172,776.3233786518707,,3.616943503875149,9038.741816183998,9042.358759687873,-589.5692938511726,0.0,9038.741816183998,9636.018382978613
2023-04-20,Compra,11.579649925231934,11.580807890224456,780.1810033550611,9035.126319457524,3.615496726473599,0.0,,,,,
2023-04-21,Venda,11.674777030944824,11.67360955324173,780.1810033550611,,3.6430113656093437,9103.88540265775,9107.52841402336,68.75908320022646,0.0,9103.88540265775,18743.546797001974
2023-04-24,Compra,11.493169784545898,11.494319101524352,791.7166530803754,9100.243848496688,3.6415541610631,0.0,,,,,
2023-04-26,Venda,11.795849800109863,11.794670215129852,791.7166530803754,,3.735214730763759,9303.916894944969,9338.036826909398,234.05776368194623,30.384717233665825,9303.916894944969,28081.58362391137
2023-04-28,Compra,12.020697593688965,12.021899663448334,773.6044708860383,9300.19532818699,3.721566757977987,0.0,,,,,
2023-05-02,Venda,11.93421745300293,11.933024031257629,773.6044708860383,,3.6925762967085745,9227.748165474728,9231.440741771437,-72.44716271226127,0.0,9227.748165474728,0.0
2023-05-05,Compra,12.600111961364746,12.601371972560882,731.988317327165,9224.057066208537,3.691099266189891,0.0,,,,,
2023-05-08,Venda,12.72983169555664,12.728558712387086,731.988317327165,,3.726862509552099,9313.429411370696,9317.156273880248,89.37234516215815,0.0,9313.429411370696,9317.156273880248
2023-05-15,Compra,12.963327407836914,12.964623740577698,718.0851697583713,9309.704039606147,3.7253717645482785,0.0,,,,,
2023-05-16,Venda,13.456262588500977,13.454916962242127,718.0851697583713,,3.8647105323665705,9657.91162038406,9661.776330916427,348.2075807779134,0.0,9657.91162038406,18978.932604796675
2023-05-22,Compra,13.681110382080078,13.682478493118285,705.577462489087,9654.048455735907,3.863164648153624,0.0,,,,,
2023-05-24,Venda,13.74164581298828,13.740271648406981,705.577462489087,,3.8779304014374962,9685.99607548074,9694.826003593742,36.89961745639759,4.951997711564404,9685.99607548074,28673.758608390417
2023-05-26,Compra,13.672462463378906,13.673829709625243,708.0768067657838,9682.121677050547,3.874398430192296,0.0,,,,,
2023-05-30,Venda,13.646517753601074,13.645153101825715,708.0768067657838,,3.8647265744683925,9657.951709596515,9661.816436170982,-24.169967454033127,0.0,9657.951709596515,28673.758608390417
2023-06-12,Compra,14.8831787109375,14.884667028808593,648.5928445848086,9654.088528912676,3.8631806838386056,0.0,,,,,
2023-06-13,Venda,15.419354438781738,15.41781250333786,648.5928445848086,,3.9999531475260524,9995.882915667606,9999.882868815132,341.7943867549292,0.0,9995.882915667606,9999.882868815132
2023-06-21,Compra,15.77392292022705,15.775500312519073,633.3798842862694,9991.884562501338,3.9983531662670417,0.0,,,,,
2023-06-22,Venda,15.82580852508545,15.824225944232941,633.3798842862694,,4.009098558991217,10018.72820473919,10022.746397478042,26.852736417712688,0.00909417986346125,10018.72820473919,20022.629266293174
2023-06-23,Compra,15.635554313659668,15.637117869091034,640.4454322911256,10014.720713457293,4.007491281895676,0.0,,,,,
2023-06-28,Venda,15.324227333068848,15.32269491033554,640.4454322911256,,3.9253399862859495,9809.424625728589,9813.349965714875,-205.2960877287037,0.0,9809.424625728589,20022.629266293174
2023-07-05,Compra,15.168564796447754,15.170081652927399,646.371000513772,9805.500855878297,3.923769850291435,0.0,,,,,
2023-07-06,Venda,15.791217803955078,15.789638682174683,646.371000513772,,4.082385821099282,10201.882166927107,10205.964552748206,396.38131104880944,0.0,10201.882166927107,10205.964552748206
2023-07-13,Compra,15.453947067260742,15.455492461967468,659.8173069641656,10197.801414060337,4.080752866770843,0.0,,,,,
2023-07-14,Venda,15.557721138000488,15.556165365886688,659.8173069641656,,4.105690855363431,10259.693226876501,10264.227138408578,62.32003349287726,0.428220676712925,10259.693226876501,20470.191691156782
2023-07-19,Compra,15.635554313659668,15.637117869091034,655.8490788035414,10255.58934958575,4.1038772907506,0.0,,,,,
2023-07-20,Venda,16.007417678833008,16.005816937065124,655.8490788035414,,4.198960117468912,10457.559535959454,10497.40029367228,237.61198396906116,35.64179759535917,10457.559535959454,30967.591984829065
2023-07-26,Compra,16.01606559753418,16.017667204093932,652.615413902051,10453.37651214507,4.183023814383781,0.0,,,,,
2023-07-27,Venda,16.318744659423828,16.317112784957885,652.615413902051,,4.259519725536695,10615.865301820533,10648.799313841739,191.1632819711314,28.674492295669708,10615.865301820533,41616.3912986708
2023-07-31,Compra,16.318744659423828,16.32037653388977,650.2067482122393,10611.618955699805,4.246346120728213,0.0,,,,,
2023-08-03,Venda,16.033361434936523,16.03175809879303,650.2067482122393,,4.169582920616579,10419.787718620832,10423.957301541448,-191.83123707897371,0.0,10419.787718620832,0.0
2023-08-04,Compra,15.894993782043455,15.896583281421659,655.2112248992601,10415.619803533384,4.167915087448332,0.0,,,,,
2023-08-09,Venda,15.834457397460938,15.832873951721192,655.2112248992601,,4.149550694233131,10369.727184888596,10373.87673558283,-45.892618644787305,0.0,10369.727184888596,0.0
2023-08-10,Compra,15.722034454345703,15.723606657791137,659.2367463528755,10365.57929401464,4.147890873955438,0.0,,,,,
2023-08-15,Venda,15.056139945983888,15.05463433198929,659.2367463528755,,3.9698272618211647,9920.598327291093,9924.568154552913,-444.98096672354814,0.0,9920.598327291093,0.0
2023-08-16,Compra,14.848587989807127,14.850072848606107,667.7832620121453,9916.630087960177,3.9682393309164365,0.0,,,,,
2023-08-17,Venda,15.012900352478027,15.011399062442779,667.7832620121453,,4.009744413313639,10020.351288870785,10024.361033284098,103.72120091060769,0.0,10020.351288870785,10024.361033284098
2023-08-23,Compra,15.531777381896973,15.533330559635163,644.8290731920465,10016.343148355236,4.008140515548313,0.0,,,,,
2023-08-25,Venda,15.324227333068848,15.32269491033554,644.8290731920465,,3.952207663134462,9876.56695017302,9880.519157836156,-139.77619818221478,0.0,9876.56695017302,10024.361033284098
2023-08-30,Compra,14.74481201171875,14.746286492919921,669.4984753031248,9872.616323392951,3.950626780069208,0.0,,,,,
2023-08-31,Venda,15.056139945983888,15.05463433198929,669.4984753031248,,4.031621892605162,10074.711591529238,10079.054731512906,202.4067862273499,0.3115180910620499,10074.711591529238,20103.415764797006
2023-09-06,Compra,14.364300727844238,14.365737157917023,701.0208801810513,10070.681706892627,4.029884636611695,0.0,,,,,
2023-09-07,Venda,14.60644245147705,14.604981807231903,701.0208801810513,,4.0953588806135794,10234.301842653336,10238.39720153395,163.62013576070936,0.0,10234.301842653336,10238.39720153395
2023-09-14,Compra,15.168564796447754,15.170081652927399,674.3673736220222,10230.208121916276,4.093720737061334,0.0,,,,,
2023-09-15,Venda,15.220450401306152,15.218928356266021,674.3673736220222,,4.105259497982734,10258.832113782482,10263.148744956836,28.835363542577504,0.21137167636990178,10258.832113782482,20501.545946490784
