Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
JBSS3.SA,3,5,0.8932585391369493,1.05775842987252,0.6436218392576075,1.0245031941661518,1.1505540074444214,0.7196860783229191
