Data,Acao,Preco,Preco_Executado,Quantidade,Valor_Total,Custos_Operacionais,Saldo_Restante,Valor_Bruto,Lucro_Bruto,Imposto,Valor_Liquido,Vendas_Acumuladas_Mes
2023-01-19,Compra,12.20230484008789,12.2035250705719,819.1075891755884,9996.0,3.9999999999999996,0.0,,,,,
2023-01-25,Venda,12.738479614257812,12.737205766296388,819.1075891755884,,4.173256763225774,10428.968651301211,10433.141908064437,432.96865130121154,0.0,10428.968651301211,10433.141908064437
2023-01-27,Compra,12.651999473571776,12.653264673519132,823.8820045910999,10424.797063840691,4.171587460520484,0.0,,,,,
2023-01-31,Venda,12.842256546020508,12.840972320365905,823.8820045910999,,4.231778406480755,10573.05471147831,10579.44601620189,150.41717395471736,2.1595263170995693,10573.05471147831,21012.58792426633
2023-02-02,Compra,12.781719207763672,12.782997379684447,826.7877380926611,10568.825489593719,4.229221884591324,0.0,,,,,
2023-04-12,Venda,12.392560958862305,12.391321702766419,826.7877380926611,,4.0979971370434995,10240.894845471707,10244.99284260875,-327.93064412201244,0.0,10240.894845471707,0.0
2023-04-19,Compra,11.51046657562256,11.511617622280122,889.2580368306137,10236.798487533519,4.0963579381886825,0.0,,,,,
2023-05-04,Venda,12.115825653076172,12.114614070510864,889.2580368306137,,4.3092071701212085,10768.7087181329,10773.017925303022,531.910230599382,0.0,10768.7087181329,10773.017925303022
2023-09-07,Compra,14.36430072784424,14.365737157917025,749.3107465573624,10764.401234645647,4.30748348725316,0.0,,,,,
2023-09-08,Venda,14.60644245147705,14.604981807231903,749.3107465573624,,4.377467928573453,10939.29235350506,10943.669821433634,174.8911188594129,0.0,10939.29235350506,10943.669821433634
2023-09-25,Compra,14.21728515625,14.218706884765625,769.0514141113405,10934.916636563657,4.375716941402024,0.0,,,,,
2023-09-28,Venda,14.00973415374756,14.008333180332185,769.0514141113405,,4.309251376670911,10768.819190300606,10773.128441677278,-166.09744626305056,0.0,10768.819190300606,10943.669821433634
2023-10-02,Compra,13.767590522766112,13.768967281818387,781.7951370135639,10764.511662624485,4.307527676120242,0.0,,,,,
2023-10-10,Venda,13.854070663452148,13.852685256385803,781.7951370135639,,4.331984787208765,10825.629983234707,10829.961968021915,61.11832061022071,0.0,10825.629983234707,10829.961968021915
2023-10-12,Compra,13.438965797424316,13.440309694004059,805.1376774501686,10821.299731241414,4.330251993293882,0.0,,,,,
2023-10-16,Venda,13.568685531616213,13.567328663063051,805.1376774501686,,4.369426995592674,10916.840760578947,10923.567488981686,97.89833074467924,2.357301407146969,10916.840760578947,21753.5294570036
2023-10-18,Compra,12.937383651733398,12.938677390098572,843.3994986709828,10912.474024274716,4.366736304231578,0.0,,,,,
2023-10-24,Venda,13.387078285217283,13.385739577388762,843.3994986709828,,4.515810419564006,11229.12980635809,11289.526048910015,372.53621421573496,55.88043213236024,11229.12980635809,33043.05550591361
2023-10-25,Compra,13.067102432250977,13.068409142494202,858.9138916638818,11224.638154435548,4.491651922543236,0.0,,,,,
2023-10-26,Venda,13.378430366516112,13.37709252347946,858.9138916638818,,4.595908239395824,11446.09420987797,11489.77059848956,260.5365358146162,39.080480372192426,11446.09420987797,44532.82610440317
2023-10-27,Compra,13.023862838745115,13.02516522502899,878.4161716588554,11441.51577219402,4.578437683951188,0.0,,,,,
2023-11-01,Venda,13.162230491638184,13.16091426858902,878.4161716588554,,4.624303970937748,11556.135623373435,11560.759927344372,114.61985117941478,0.0,11556.135623373435,11560.759927344372
2024-04-15,Compra,13.77847385406494,13.779851701450346,838.2900933475413,11551.513169124086,4.622454249349373,0.0,,,,,
2024-04-23,Venda,13.769372940063477,13.76799600276947,838.2900933475413,,4.616629861748078,11536.958024508447,11541.574654370195,-14.555144615638635,0.0,11536.958024508447,0.0
2024-05-29,Compra,13.368941307067873,13.37027820119858,862.5357728356636,11532.343241298644,4.614783209803378,0.0,,,,,
2024-06-24,Venda,12.777395248413086,12.776117508888245,862.5357728356636,,4.407943355747269,11015.450446012428,11019.858389368175,-516.892795286216,0.0,11015.450446012428,0.0
2024-06-25,Compra,12.649986267089844,12.651251265716553,870.3521916186027,11011.044265834023,4.406180178404971,0.0,,,,,
2024-06-27,Venda,12.78649616241455,12.78521751279831,870.3521916186027,,4.451056833033819,11123.191025751516,11127.642082584549,112.14675991749164,0.0,11123.191025751516,11127.642082584549
2024-06-28,Compra,12.51347541809082,12.514726765632629,888.4526172696792,11118.741749341216,4.449276410300606,0.0,,,,,
2024-07-03,Venda,12.80469799041748,12.803417520618439,888.4526172696792,,4.550091922475967,11370.679714267442,11375.229806189918,251.93796492622644,0.0,11370.679714267442,11375.229806189918
2024-07-18,Compra,12.986712455749512,12.988011126995087,875.1248617856251,11366.131442381735,4.548271885706977,0.0,,,,,
2024-08-07,Venda,12.93210792541504,12.9308147146225,875.1248617856251,,4.526430975963817,11311.551008933578,11316.077439909543,-54.58043344815604,0.0,11311.551008933578,0.0
2024-08-22,Compra,13.505453109741213,13.506803655052186,837.1356153015995,11307.026388530005,4.524620403573431,0.0,,,,,
2024-08-23,Venda,14.096999168395996,14.095589468479156,837.1356153015995,,4.719967985093617,11795.199994748951,11799.919962734044,488.1736062189458,0.0,11795.199994748951,11799.919962734044
2024-08-28,Compra,13.73297119140625,13.734344488525391,858.4670294677423,11790.481914751052,4.71807999789958,0.0,,,,,
2024-09-13,Venda,13.532754898071287,13.53140162258148,858.4670294677423,,4.646504862189004,11611.615650610323,11616.262155472512,-178.86626414072865,0.0,11611.615650610323,0.0
2024-09-25,Compra,13.277935028076172,13.27926282157898,874.0674207824696,11606.97100435008,4.644646260244129,0.0,,,,,
2024-09-27,Venda,13.578258514404297,13.576900688552856,874.0674207824696,,4.746850626825252,11862.379716436306,11867.126567063131,255.4087120862258,0.0,11862.379716436306,11867.126567063131
2024-10-08,Compra,13.277935028076172,13.27926282157898,892.9437517631563,11857.634764549732,4.744951886574522,0.0,,,,,
2024-12-30,Venda Final,10.376432418823242,10.37539477558136,892.9437517631563,,3.7058575747725877,9260.938079356698,9264.64393693147,-2596.6966851930338,0.0,9260.938079356698,0.0
