Data,Acao,Preco,Preco_Executado,Quantidade,Valor_Total,Custos_Operacionais,Saldo_Restante,Valor_Bruto,Lucro_Bruto,Imposto,Valor_Liquido,Vendas_Acumuladas_Mes
2023-01-06,Compra,8.813711166381836,8.814592537498473,1134.0285960440779,9996.0,3.9999999999999996,0.0,,,,,
2023-01-11,Venda,9.13147258758545,9.13055944032669,1134.0285960440779,,4.141726201284271,10350.173777009395,10354.315503210679,354.17377700939454,0.0,10350.173777009395,10354.315503210679
2023-01-12,Compra,8.9725923538208,8.973489613056183,1152.9554447185624,10346.033707498591,4.140069510803758,0.0,,,,,
2023-01-16,Venda,8.9725923538208,8.971695094585419,1152.9554447185624,,4.1375858830628305,10339.827121774013,10343.964707657076,-6.206585724577427,0.0,10339.827121774013,10354.315503210679
2023-01-23,Compra,9.474322319030762,9.475269751262665,1090.8070653659204,10335.691190925303,4.135930848709605,0.0,,,,,
2023-01-24,Venda,9.783720970153809,9.782742598056794,1090.8070653659204,,4.268433897846604,10662.043565660073,10671.084744616512,331.125119793362,4.772745058592308,10662.043565660073,21025.40024782719
2023-01-25,Compra,9.700098037719728,9.701068047523501,1098.619110393163,10657.778748233808,4.264817426264029,0.0,,,,,
2023-01-31,Venda,9.783720970153809,9.782742598056794,1098.619110393163,,4.299003188112982,10730.394434265263,10747.507970282455,85.43021886053401,12.814532829080102,10730.394434265263,31772.908218109646
2023-02-01,Compra,9.666651725769045,9.667618390941621,1109.4875534745677,10726.102276491556,4.292157773706105,0.0,,,,,
2023-02-06,Venda,9.73354721069336,9.73257385597229,1109.4875534745677,,4.319267822589294,10793.850288650647,10798.169556473236,67.74801215909096,0.0,10793.850288650647,10798.169556473236
2023-02-08,Compra,10.009498596191406,10.010499546051026,1077.8216110894762,10789.532748535186,4.317540115460258,0.0,,,,,
2023-02-10,Venda,9.58302879333496,9.582070490455626,1077.8216110894762,,4.131105061438324,10323.631548534371,10327.76265359581,-465.9012000008149,0.0,10323.631548534371,10798.169556473236
2023-02-15,Compra,10.24363899230957,10.2446633562088,1007.3051438689589,10319.502095914957,4.129452619413748,0.0,,,,,
2023-02-16,Venda,10.352347373962402,10.351312139225007,1007.3051438689589,,4.170771985453818,10420.93938151985,10426.929963634546,103.25709573413508,1.8198101292441833,10420.93938151985,21225.099520107782
