Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
SUZB3.SA,1,7,1.2185197096604563,2.5655421830498817,1.5317140987129854,0.8644829668426507,0.838359088688106,1.1176465588794413,1.0571880432919403,0.9446684061612094
