Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
GGBR3.SA,3,5,0.4740634561895014,0.40452401825591844,0.5781933151315441,0.7671845248933151,0.3394478776836923,0.18195308807368318,0.4265595949849015,0.8338039605741687
