Ticker,LSTM Macro,LSTM MacroMicro,LSTM Micro,Transformers Macro,Transformers MacroMicro,Transformers Micro
BEEF3.SA,0.0676596860596905,0.0,0.3586784965046031,0.0,0.0612248765952586,0.3164389719670758
BRFS3.SA,1.178119089368886,1.0780138624159177,0.0,1.1314114447467276,1.1218612366207554,1.1218612366207554
CSNA3.SA,0.9804919555138732,0.9802463157931612,0.981604483165982,0.7195150030850818,0.758416852716429,0.758416852716429
GGBR3.SA,0.1815309578845837,0.0,0.0733853219342767,0.0,1.2097100047035387,1.0368920097767786
JBSS3.SA,0.9125380429781752,0.7204783137332548,0.6845316529210403,1.103807671505444,1.436696148283976,0.9224206416230556
SOJA3.SA,1.114086692540565,0.6181705474589922,0.0,1.5386419307755503,1.8236726306192408,1.095398495182305
SUZB3.SA,0.3543215667297458,0.5417201430359032,0.5457175319561131,0.5791666066201219,0.0686991028240877,0.503892278140461
VALE3.SA,0.2942521517733457,-0.1311713575706804,-0.0490520279962116,-0.0153174934443332,0.1395381534629406,0.2556963791047035
