Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
SOJA3.SA,1,7,0.43923391389452726,0.3514919307283296,0.5423595799637777,0.40092508651588277,2.8684968791165195,8.551631890760591,2.9243173375611256,-2.7352657409822076
