Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
JBSS3.SA,3,13,0.8071620259966172,0.9735612980279704,0.6941745771707163,0.49203858981474974,0.6259370691031291,0.9170355551911827
