Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
JBSS3.SA,2,13,0.9965310442578664,1.147545517836515,0.5154935427834604,22.23702749141977,22.274767190985543,-104.27169013646264
