Ticker,Melhor Janela,Saldo Final,Retorno Liquido (%),Sharpe Ratio,Drawdown (%),Custos (R$),Impostos (R$)
CSNA3.SA,Janela_1,14752.675945882493,47.52675945882493,0.981604483165982,-38.692553711039515,9.903431751053418,0.0
JBSS3.SA,Janela_2,12340.238429758449,23.402384297584486,0.6845316529210403,-29.45804245945931,8.938070600143435,0.0
SUZB3.SA,Janela_1,11409.03831755329,14.090383175532898,0.5457175319561131,-25.810229674998304,8.565441503622765,0.0
BEEF3.SA,Janela_1,10906.559161426396,9.065591614263958,0.35867849650460315,-24.79664500325523,110.25513845154762,166.06818745871698
GGBR3.SA,Janela_4,9966.13588908448,-0.33864110915519635,0.07338532193427673,-20.940497609626743,369.1686831127137,345.04929946349966
BRFS3.SA,Janela_1,10000.0,0.0,0.0,0.0,0.0,0.0
SOJA3.SA,Janela_1,10000.0,0.0,0.0,0.0,0.0,0.0
VALE3.SA,Janela_1,9522.1315036055,-4.778684963944997,-0.049052027996211625,-34.620758804421655,89.83204401366694,0.0
