Data,Acao,Preco,Preco_Executado,Quantidade,Valor_Total,Custos_Operacionais,Saldo_Restante,Valor_Bruto,Lucro_Bruto,Imposto,Valor_Liquido,Vendas_Acumuladas_Mes
2023-01-16,Compra,13.722246170043944,13.723618394660948,728.3793320782554,9996.0,3.9999999999999996,0.0,,,,,
2023-12-31,Venda Final,17.75103759765625,17.749262493896484,728.3793320782554,,5.1712783840743795,12923.024681801877,12928.19596018595,2927.0246818018763,0.0,12923.024681801877,12928.19596018595
