Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
BRFS3.SA,1,5,0.7761560068025695,1.1918858412057398,0.9803849008429806,0.5739601672394142,0.2927047590633015,0.1563569297474863,0.3954199410089055,0.9725609112878113
