Data,Preço Real,Preço Previsto
2023-01-04,19.27046585083008,19.435379
2023-01-05,19.36638259887696,19.32492
2023-01-06,19.36638259887696,19.53004
2023-01-07,19.36638259887696,19.818638
2023-01-08,19.950597763061523,20.021973
2023-01-09,19.75004768371582,20.060072
2023-01-10,19.540775299072266,20.264994
2023-01-11,19.209428787231445,20.373383
2023-01-12,18.747285842895508,20.372118
2023-01-13,18.747285842895508,20.174423
2023-01-14,18.747285842895508,19.883984
2023-01-15,18.633930206298828,19.685488
2023-01-16,18.89552116394043,19.601559
2023-01-17,18.799604415893555,19.566683
2023-01-18,18.921680450439453,19.624554
2023-01-19,18.834482192993164,19.652027
2023-01-20,18.834482192993164,19.712467
2023-01-21,18.834482192993164,19.69098
2023-01-22,18.991436004638672,19.679905
2023-01-23,19.27046585083008,19.668379
2023-01-24,19.24430656433105,19.726103
2023-01-25,19.11351203918457,19.874784
2023-01-26,18.686248779296875,19.994072
2023-01-27,18.686248779296875,20.015041
2023-01-28,18.686248779296875,19.84361
2023-01-29,18.232824325561523,19.692514
2023-01-30,17.50909423828125,19.611782
2023-01-31,17.535253524780273,19.465027
2023-02-01,17.308542251586914,19.11667
2023-02-02,17.169025421142578,18.82427
2023-02-03,17.169025421142578,18.615547
2023-02-04,17.169025421142578,18.504217
2023-02-05,16.672006607055664,18.407583
2023-02-06,16.38425636291504,18.35802
2023-02-07,16.410415649414062,18.155981
2023-02-08,16.218582153320312,17.877941
2023-02-09,16.427854537963867,17.692192
2023-02-10,16.427854537963867,17.56294
2023-02-11,16.427854537963867,17.577394
2023-02-12,16.90743637084961,17.600256
2023-02-13,16.724323272705078,17.641903
2023-02-14,17.13414764404297,17.833963
2023-02-15,16.576087951660156,17.923222
2023-02-16,16.323217391967773,18.120607
2023-02-17,16.323217391967773,17.991987
2023-02-18,16.323217391967773,17.784927
2023-02-19,16.323217391967773,17.59577
2023-02-20,16.323217391967773,17.550983
2023-02-21,15.616924285888672,17.5516
2023-02-22,16.48017120361328,17.55222
2023-02-23,16.401695251464844,17.27961
2023-02-24,16.401695251464844,17.388908
2023-02-25,16.401695251464844,17.498438
2023-02-26,16.349376678466797,17.64221
2023-02-27,16.733043670654297,17.618586
2023-02-28,16.741764068603516,17.59553
2023-03-01,16.872556686401367,17.724321
2023-03-02,17.142868041992188,17.836979
2023-03-03,17.142868041992188,17.963285
2023-03-04,17.142868041992188,18.110598
2023-03-05,17.456775665283203,18.221987
2023-03-06,17.09054946899414,18.274797
2023-03-07,17.3172607421875,18.396093
2023-03-08,17.116708755493164,18.35416
2023-03-09,16.663286209106445,18.389006
2023-03-10,16.663286209106445,18.319038
2023-03-11,16.663286209106445,18.12862
2023-03-12,16.38425636291504,17.937948
2023-03-13,16.576087951660156,17.839066
2023-03-14,16.78536033630371,17.724949
2023-03-15,17.42189598083496,17.704702
2023-03-16,17.866600036621094,17.78729
2023-03-17,17.866600036621094,18.13127
2023-03-18,17.866600036621094,18.540108
2023-03-19,16.56736946105957,18.799253
2023-03-20,16.689443588256836,18.883434
2023-03-21,16.148826599121094,18.395048
2023-03-22,15.895954132080078,18.03208
2023-03-23,15.791318893432615,17.607828
2023-03-24,15.791318893432615,17.35886
2023-03-25,15.791318893432615,17.126505
2023-03-26,15.939554214477543,17.03964
2023-03-27,15.616924285888672,17.017773
2023-03-28,15.651805877685549,17.07988
2023-03-29,15.878515243530272,17.009207
2023-03-30,15.56460666656494,16.958063
2023-03-31,15.56460666656494,17.00278
