Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
SOJA3.SA,4,5,0.4166422477135291,0.357427574891405,0.5268344518964903,-0.07266611539441073,0.5045479143095148,0.3705088969772231,0.6086944200312856,0.8386499539003636
