Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
GGBR3.SA,3,8,0.4721602377000746,0.6016185272979205,0.8161895598233029,0.4736969966307239,0.5798576844694324,0.8566129427373258
