Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
VALE3.SA,3,8,1.7572570549262747,2.248513578470395,0.8566405879864302,1.1303259091364048,1.4711403503663236,0.9554658903878995
