Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
VALE3.SA,1,8,1.430234611427391,1.861098498191869,0.9168682237143007,1.9241443035031165,2.255940397548182,0.8961165905027288
