Ticker,Melhor Janela,Saldo Final,Retorno Liquido (%),Sharpe Ratio,Drawdown (%),Custos (R$),Impostos (R$)
BRFS3.SA,Janela_1,19081.13135185597,90.81131351855969,1.178119089368886,-29.870725960218024,335.2258157812812,1035.7551843435879
SOJA3.SA,Janela_1,12854.276109094308,28.542761090943074,1.114086692540565,-13.11458171872791,495.4226127031065,448.5641316407422
CSNA3.SA,Janela_3,13363.619622514176,33.63619622514176,0.9804919555138732,-18.236387075236422,197.26548772026985,172.3088899238614
JBSS3.SA,Janela_1,11962.487047862216,19.62487047862216,0.9125380429781753,-10.339889642516496,534.6104558500324,316.9198065949156
SUZB3.SA,Janela_2,10680.658918769459,6.806589187694589,0.35432156672974585,-20.79661868926884,279.7684760894414,159.76956961361714
VALE3.SA,Janela_4,10303.541851842861,3.035418518428614,0.2942521517733457,-6.427058196510788,196.95492968450716,103.32017887678714
GGBR3.SA,Janela_3,10187.211688235993,1.8721168823599328,0.18153095788458376,-10.209983991822863,263.333502225992,97.98131266556611
BEEF3.SA,Janela_4,9671.746187130251,-3.2825381286974884,0.0676596860596905,-24.796651692023637,119.24130511541397,67.04230911826701
