Ticker,Saldo Final,Retorno (%),Sharpe Ratio,Drawdown (%),Custos (R$),Impostos (R$)
BEEF3.SA,6412.692029857081,-35.87307970142919,-0.6806911394476917,-53.372524869482895,6.56610325324413,0.0
BRFS3.SA,18248.934658020018,82.48934658020019,1.0834020593571514,-38.7417201349637,11.302494861152468,0.0
VALE3.SA,9379.151957776954,-6.208480422230459,-0.09132563219240251,-34.4153437608172,7.753162047929953,0.0
JBSS3.SA,12522.49176522019,25.224917652201896,0.7217851879406998,-29.458035715395393,9.011001106530687,0.0
SOJA3.SA,17841.490337943313,78.41490337943313,1.4405534241562143,-21.332766627537,11.139451915943702,0.0
SUZB3.SA,11409.03831755329,14.090383175532898,0.5466340219874282,-25.810235514054586,8.565441503622765,0.0
GGBR3.SA,9905.893762205042,-0.9410623779495836,0.07763936600997805,-22.921629956382635,7.963943082114862,0.0
CSNA3.SA,14801.593405711052,48.01593405711051,0.9890586883341156,-38.489267693279565,9.923006564910384,0.0
