Ticker,Janela,Estratégia,Previsões Razoáveis,Data,Acao,Preco,Quantidade,Valor Total,Saldo Restante
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-01-05
Data    2023-01-05_PETR4.SA_Janela_4
Name: 0, dtype: object",Compra,14.962085723876951,668.3560156350192,10000.0,0.0
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-01-08
Data    2023-01-08_PETR4.SA_Janela_4
Name: 3, dtype: object",Venda,15.044017791748049,668.3560156350192,10054.759790435066,10054.759790435066
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-01-10
Data    2023-01-10_PETR4.SA_Janela_4
Name: 5, dtype: object",Compra,15.30241870880127,657.0699692495027,10054.759790435066,0.0
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-01-15
Data    2023-01-15_PETR4.SA_Janela_4
Name: 10, dtype: object",Venda,15.151161193847656,657.0699692495027,9955.373019735738,9955.373019735738
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-01-17
Data    2023-01-17_PETR4.SA_Janela_4
Name: 12, dtype: object",Compra,15.80031394958496,630.0743802623773,9955.373019735738,0.0
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-01-26
Data    2023-01-26_PETR4.SA_Janela_4
Name: 21, dtype: object",Venda,16.146953582763672,630.0743802623773,10173.781771785194,10173.781771785194
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-01-31
Data    2023-01-31_PETR4.SA_Janela_4
Name: 26, dtype: object",Compra,16.20367431640625,627.8688137717148,10173.781771785194,0.0
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-02-02
Data    2023-02-02_PETR4.SA_Janela_4
Name: 28, dtype: object",Venda,15.62384796142578,627.8688137717148,9809.72688609003,9809.72688609003
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-02-06
Data    2023-02-06_PETR4.SA_Janela_4
Name: 32, dtype: object",Compra,16.146953582763672,607.5280290990358,9809.72688609003,0.0
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-02-14
Data    2023-02-14_PETR4.SA_Janela_4
Name: 40, dtype: object",Venda,16.85283088684082,607.5280290990358,10238.56713342176,10238.56713342176
PETR4.SA,Janela_4,Direção Previsão,True,"Data                      2023-02-21
Data    2023-02-21_PETR4.SA_Janela_4
Name: 47, dtype: object",Compra,16.235187530517578,630.6405216555792,10238.56713342176,0.0
