Ticker,Saldo Final Janela_1,Retorno Janela_1 (%),Estratégia Janela_1,Previsões Razoáveis Janela_1,Saldo Final Janela_2,Retorno Janela_2 (%),Estratégia Janela_2,Previsões Razoáveis Janela_2,Saldo Final Janela_3,Retorno Janela_3 (%),Estratégia Janela_3,Previsões Razoáveis Janela_3,Saldo Final Janela_4,Retorno Janela_4 (%),Estratégia Janela_4,Previsões Razoáveis Janela_4
PETR4.SA,12723.96016380171,27.239601638017103,Direção Previsão,True,16308.398364248378,63.08398364248377,Direção Previsão,True,15400.162184029094,54.00162184029094,Direção Previsão,True,16694.503639888313,66.94503639888313,Direção Previsão,True
BEEF3.SA,7598.755290961942,-24.012447090380583,Direção Previsão,True,6651.442325005089,-33.48557674994911,Direção Previsão,True,5977.839963563626,-40.22160036436374,Direção Previsão,True,7634.906854317751,-23.65093145682249,Direção Previsão,True
BRFS3.SA,6279.368666746052,-37.20631333253947,Direção Previsão,True,8020.111355234274,-19.79888644765726,Direção Previsão,True,11006.1207718075,10.061207718075002,Direção Previsão,True,9770.845132586528,-2.2915486741347193,Direção Previsão,True
VALE3.SA,10613.180093600015,6.131800936000145,Direção Previsão,True,9920.55029380316,-0.7944970619683954,Direção Previsão,True,8108.657354107265,-18.91342645892735,Direção Previsão,True,8456.605136043947,-15.43394863956053,Direção Previsão,True
JBSS3.SA,12255.468048211806,22.554680482118055,Direção Previsão,True,10531.936117269372,5.319361172693716,Direção Previsão,True,9709.804143884108,-2.901958561158917,Direção Previsão,True,10328.000769664208,3.280007696642078,Direção Previsão,True
SOJA3.SA,13973.179222231905,39.73179222231906,Direção Previsão,True,11543.147695982292,15.43147695982292,Direção Previsão,True,10980.475444021258,9.804754440212582,Direção Previsão,True,10857.043359038917,8.570433590389166,Direção Previsão,True
SUZB3.SA,10403.738386050865,4.037383860508653,Direção Previsão,True,10657.527515817897,6.575275158178974,Direção Previsão,True,11526.722403975806,15.267224039758057,Direção Previsão,True,12121.402901989537,21.21402901989537,Direção Previsão,True
GGBR3.SA,10670.969052010121,6.709690520101212,Direção Previsão,True,9336.313094740643,-6.636869052593575,Direção Previsão,True,9662.779671444458,-3.3722032855554245,Direção Previsão,True,9194.015306867088,-8.05984693132912,Direção Previsão,True
CSNA3.SA,14770.544724533092,47.70544724533092,Direção Previsão,True,15851.337574672818,58.51337574672818,Direção Previsão,True,11688.359032720222,16.88359032720222,Direção Previsão,True,12396.703126404589,23.96703126404589,Direção Previsão,True
