Ticker,Janela,Estratégia,Previsões Razoáveis,Data,Acao,Preco,Quantidade,Valor Total,Saldo Restante
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-02-11
Data    2023-02-11_PETR4.SA_Janela_1
Name: 40, dtype: object",Compra,16.84022331237793,593.8163535307624,10000.0,0.0
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-02-25
Data    2023-02-25_PETR4.SA_Janela_1
Name: 54, dtype: object",Venda,16.323421478271484,593.8163535307624,9693.1146193729,9693.1146193729
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-04-01
Data    2023-04-01_PETR4.SA_Janela_1
Name: 89, dtype: object",Compra,14.779314994812012,655.8568257578567,9693.1146193729,0.0
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-05-03
Data    2023-05-03_PETR4.SA_Janela_1
Name: 121, dtype: object",Venda,16.34309196472168,655.8568257578567,10718.728419051095,10718.728419051095
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-05-09
Data    2023-05-09_PETR4.SA_Janela_1
Name: 127, dtype: object",Compra,17.415124893188477,615.4838673160177,10718.728419051095,0.0
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-07-03
Data    2023-07-03_PETR4.SA_Janela_1
Name: 182, dtype: object",Venda,22.80674934387207,615.4838673160177,14037.186287073431,14037.186287073431
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-07-25
Data    2023-07-25_PETR4.SA_Janela_1
Name: 204, dtype: object",Compra,23.44972419738769,598.6077349531121,14037.186287073431,0.0
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-08-09
Data    2023-08-09_PETR4.SA_Janela_1
Name: 219, dtype: object",Venda,23.16983985900879,598.6077349531121,13869.645357227584,13869.645357227584
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-08-10
Data    2023-08-10_PETR4.SA_Janela_1
Name: 220, dtype: object",Compra,23.11688995361328,599.9788632925379,13869.645357227584,0.0
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-10-06
Data    2023-10-06_PETR4.SA_Janela_1
Name: 277, dtype: object",Venda,26.31464385986328,599.9788632925379,15788.230110988732,15788.230110988732
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-10-11
Data    2023-10-11_PETR4.SA_Janela_1
Name: 282, dtype: object",Compra,27.57893943786621,572.4741571937064,15788.230110988732,0.0
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-10-27
Data    2023-10-27_PETR4.SA_Janela_1
Name: 298, dtype: object",Venda,27.830224990844727,572.4741571937064,15932.084596145061,15932.084596145061
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-11-16
Data    2023-11-16_PETR4.SA_Janela_1
Name: 318, dtype: object",Compra,28.827531814575195,552.6690491098444,15932.084596145061,0.0
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-12-07
Data    2023-12-07_PETR4.SA_Janela_1
Name: 339, dtype: object",Venda,28.14567756652832,552.6690491098444,15555.244857245487,15555.244857245487
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-12-17
Data    2023-12-17_PETR4.SA_Janela_1
Name: 349, dtype: object",Compra,29.247346878051765,531.8514845843569,15555.244857245487,0.0
PETR4.SA,Janela_1,Media Movel Previsao,True,"Data                      2023-12-31
Data    2023-12-31_PETR4.SA_Janela_1
Name: 363, dtype: object",Venda Final,30.38982391357422,531.8514845843569,16162.872964691638,16162.872964691638
BRFS3.SA,Janela_2,Media Movel Previsao,True,"Data                      2023-02-05
Data    2023-02-05_BRFS3.SA_Janela_2
Name: 33, dtype: object",Compra,6.9769134521484375,1433.298559396727,10000.0,0.0
BRFS3.SA,Janela_2,Media Movel Previsao,True,"Data                      2023-02-07
Data    2023-02-07_BRFS3.SA_Janela_2
Name: 35, dtype: object",Venda,6.714184284210205,1433.298559396727,9623.43066208263,9623.43066208263
