Ticker,Janela,Estratégia,Previsões Razoáveis,Data,Acao,Preco,Quantidade,Valor Total,Saldo Restante
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-03_BRFS3.SA_Janela_2,Compra,7.502371311187744,1332.9119001465208,10000.0,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-04_BRFS3.SA_Janela_2,Venda,8.154328346252441,1332.9119001465208,10869.001290421978,10869.001290421978
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-06_BRFS3.SA_Janela_2,Compra,8.407327651977539,1292.8009636766583,10869.001290421978,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-09_BRFS3.SA_Janela_2,Venda,8.81601619720459,1292.8009636766583,11397.354235535122,11397.354235535122
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-10_BRFS3.SA_Janela_2,Compra,8.232173919677734,1384.488999715071,11397.354235535122,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-17_BRFS3.SA_Janela_2,Venda,7.716446876525879,1384.488999715071,10683.335817435798,10683.335817435798
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-18_BRFS3.SA_Janela_2,Compra,7.512101650238036,1422.1500606421207,10683.335817435798,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-24_BRFS3.SA_Janela_2,Venda,7.92079210281372,1422.1500606421207,11264.554969350162,11264.554969350162
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-26_BRFS3.SA_Janela_2,Compra,7.560755252838134,1489.8716586708326,11264.554969350162,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-01-30_BRFS3.SA_Janela_2,Venda,7.745638847351073,1489.8716586708326,11540.00779696818,11540.00779696818
BRFS3.SA,Janela_2,Previsões Originais,True,2023-02-01_BRFS3.SA_Janela_2,Compra,7.6969852447509775,1499.289323029167,11540.00779696818,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-02-12_BRFS3.SA_Janela_2,Venda,6.723915100097656,1499.289323029167,10081.09411853101,10081.09411853101
BRFS3.SA,Janela_2,Previsões Originais,True,2023-02-13_BRFS3.SA_Janela_2,Compra,6.286033630371094,1603.7289507685748,10081.09411853101,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-03-01_BRFS3.SA_Janela_2,Venda,6.558493137359619,1603.7289507685748,10518.045317800641,10518.045317800641
BRFS3.SA,Janela_2,Previsões Originais,True,2023-03-02_BRFS3.SA_Janela_2,Compra,6.539031982421875,1608.5018923405005,10518.045317800641,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-03-05_BRFS3.SA_Janela_2,Venda,6.996374607086182,1608.5018923405005,11253.681795021148,11253.681795021148
BRFS3.SA,Janela_2,Previsões Originais,True,2023-03-06_BRFS3.SA_Janela_2,Compra,6.704453468322754,1678.5382802927365,11253.681795021148,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-04-10_BRFS3.SA_Janela_2,Venda,6.5779547691345215,1678.5382802927365,11041.348886026464,11041.348886026464
BRFS3.SA,Janela_2,Previsões Originais,True,2023-04-11_BRFS3.SA_Janela_2,Compra,6.626608371734619,1666.2141878072414,11041.348886026464,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-05-17_BRFS3.SA_Janela_2,Venda,7.745638847351073,1666.2141878072414,12905.893341087287,12905.893341087287
BRFS3.SA,Janela_2,Previsões Originais,True,2023-05-19_BRFS3.SA_Janela_2,Compra,7.969444274902344,1619.4219942952589,12905.893341087287,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-05-30_BRFS3.SA_Janela_2,Venda,7.911060810089111,1619.4219942952589,12811.345874065575,12811.345874065575
BRFS3.SA,Janela_2,Previsões Originais,True,2023-06-01_BRFS3.SA_Janela_2,Compra,8.358673095703125,1532.7009116616127,12811.345874065575,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-06-14_BRFS3.SA_Janela_2,Venda,9.059284210205078,1532.7009116616127,13885.173167982977,13885.173167982977
BRFS3.SA,Janela_2,Previsões Originais,True,2023-06-15_BRFS3.SA_Janela_2,Compra,8.961977005004883,1549.3426461849544,13885.173167982977,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-06-19_BRFS3.SA_Janela_2,Venda,9.438780784606934,1549.3426461849544,14623.905597582607,14623.905597582607
BRFS3.SA,Janela_2,Previsões Originais,True,2023-06-20_BRFS3.SA_Janela_2,Compra,9.253898620605469,1580.2967157020557,14623.905597582607,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-06-29_BRFS3.SA_Janela_2,Venda,8.670056343078613,1580.2967157020557,13701.261563918908,13701.261563918908
BRFS3.SA,Janela_2,Previsões Originais,True,2023-06-30_BRFS3.SA_Janela_2,Compra,8.670056343078613,1580.2967157020557,13701.261563918908,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-07-04_BRFS3.SA_Janela_2,Venda,9.604203224182127,1580.2967157020557,15177.49081211011,15177.49081211011
BRFS3.SA,Janela_2,Previsões Originais,True,2023-07-05_BRFS3.SA_Janela_2,Compra,9.146860122680664,1659.3115679637237,15177.49081211011,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-07-06_BRFS3.SA_Janela_2,Venda,9.808547973632812,1659.3115679637237,16275.437117576068,16275.437117576068
BRFS3.SA,Janela_2,Previsões Originais,True,2023-07-08_BRFS3.SA_Janela_2,Compra,9.808547973632812,1659.3115679637237,16275.437117576068,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-07-27_BRFS3.SA_Janela_2,Venda,8.94251537322998,1659.3115679637237,14838.419205493943,14838.419205493943
BRFS3.SA,Janela_2,Previsões Originais,True,2023-07-29_BRFS3.SA_Janela_2,Compra,8.94251537322998,1659.3115679637237,14838.419205493943,0.0
BRFS3.SA,Janela_2,Previsões Originais,True,2023-07-30_BRFS3.SA_Janela_2,Venda,9.497164726257324,1659.3115679637237,15758.75529313581,15758.75529313581
BRFS3.SA,Janela_2,Previsões Originais,True,2023-08-01_BRFS3.SA_Janela_2,Compra,9.487434387207031,1661.0133625150654,15758.75529313581,0.0
