Ticker,Melhor Janela,Saldo Final,Retorno (%),Estratégia Usada,Previsões Razoáveis,Tem Transações
PETR4.SA,N/A,21037.887584409054,110.37887584409054,Buy and Hold,True,True
BRFS3.SA,N/A,17349.246622492225,73.49246622492225,Buy and Hold,True,True
SOJA3.SA,N/A,16966.375680049412,69.66375680049413,Buy and Hold,True,True
CSNA3.SA,N/A,14596.89125070903,45.968912507090295,Buy and Hold,True,True
JBSS3.SA,N/A,12266.205417250188,22.662054172501886,Buy and Hold,True,True
SUZB3.SA,N/A,11623.308380765655,16.23308380765655,Buy and Hold,True,True
VALE3.SA,N/A,9181.48113927515,-8.185188607248492,Buy and Hold,True,True
GGBR3.SA,N/A,9036.218118481327,-9.637818815186728,Buy and Hold,True,True
BEEF3.SA,N/A,6237.15003503631,-37.6284996496369,Buy and Hold,True,True
