Ticker,Melhor Janela,Saldo Final,Retorno (%),Estratégia Usada,Previsões Razoáveis,Tem Transações
BRFS3.SA,Janela_1,16828.36928365932,68.28369283659322,Direção Previsão,True,True
SOJA3.SA,Janela_1,15363.601563602444,53.63601563602444,Direção Previsão,True,True
CSNA3.SA,Janela_2,14094.579970417137,40.94579970417137,Direção Previsão,True,True
PETR4.SA,Janela_1,13236.498044948734,32.36498044948734,Direção Previsão,True,True
VALE3.SA,Janela_1,13034.803381003569,30.348033810035684,Direção Previsão,True,True
JBSS3.SA,Janela_2,12401.974871332526,24.019748713325264,Direção Previsão,True,True
SUZB3.SA,Janela_1,12261.646040878104,22.61646040878104,Direção Previsão,True,True
GGBR3.SA,Janela_1,8161.803119950881,-18.381968800491187,Direção Previsão,True,True
BEEF3.SA,Janela_2,7998.240550489036,-20.01759449510964,Direção Previsão,True,True
