Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
BRFS3.SA,4,5,1.736958958028437,4.809788010992401,2.0500209394537365,0.22416438371572633,0.8845839619306316,0.9311176005857937,0.9649443510305626,0.8375198850026648
