Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
PETR4.SA,3,7,0.6840306591201616,0.7187665044248067,0.7742937277409222,0.2638591984323397,23.519841743437624,579.9176463440613,24.08147932216917,-20.691578599189505
