Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
JBSS3.SA,2,8,0.6442463151701207,0.7896218274052454,0.7996699898445561,15.837218885263685,15.85879108080042,-53.185674702517396
