Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
JBSS3.SA,1,8,0.5190290513929433,0.6704440393844598,0.749271120724645,7.075838593412037,7.1881542607214435,-10.157463142572878
