Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SOJA3.SA,1,13,0.49302183576851843,0.6174688814260065,0.2956740667546997,4.00863685974708,4.075722646438884,-6.136498233913082
