Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
VALE3.SA,1,5,1.8645293225298871,2.4708928276052626,0.8649928123132111,1.136207129929091,1.4385722501959999,0.9568148775664418
