Ticker,Saldo Final,Retorno (%),Sharpe Ratio,Drawdown (%),Custos (R$),Impostos (R$)
BEEF3.SA,6012.2242455071955,-39.877757544928045,-0.9842668670412806,-53.68942587929034,6.405852039018485,0.0
BRFS3.SA,13696.778474305156,36.96778474305156,1.2453103387960538,-22.85863694976489,9.48090375122255,0.0
VALE3.SA,9344.176315325054,-6.55823684674946,-0.12535022105473126,-34.41534181393705,7.739166192607064,0.0
JBSS3.SA,12522.490460226425,25.224904602264253,0.7227832931142403,-29.45804245945931,9.011000584324298,0.0
SOJA3.SA,16892.40806882303,68.92408068823032,1.6047158748655928,-21.332317776502485,10.759667094366959,0.0
SUZB3.SA,11285.904086203764,12.859040862037638,0.6199736735789151,-25.81022567851469,8.516168101722194,0.0
GGBR3.SA,9829.812142571385,-1.701878574286147,0.06353571982183262,-22.921611430956503,7.933498256331085,0.0
CSNA3.SA,15157.912957165026,51.57912957165026,1.2729620229455845,-35.71484809969968,10.065591419433783,0.0
