Ticker,Saldo Final Janela_1,Retorno Liquido Janela_1 (%),Sharpe Janela_1,Drawdown Janela_1 (%),Custos Janela_1 (R$),Impostos Janela_1 (R$),Saldo Final Janela_2,Retorno Liquido Janela_2 (%),Sharpe Janela_2,Drawdown Janela_2 (%),Custos Janela_2 (R$),Impostos Janela_2 (R$),Saldo Final Janela_3,Retorno Liquido Janela_3 (%),Sharpe Janela_3,Drawdown Janela_3 (%),Custos Janela_3 (R$),Impostos Janela_3 (R$),Saldo Final Janela_4,Retorno Liquido Janela_4 (%),Sharpe Janela_4,Drawdown Janela_4 (%),Custos Janela_4 (R$),Impostos Janela_4 (R$),Saldo Final Janela_5,Retorno Liquido Janela_5 (%),Sharpe Janela_5,Drawdown Janela_5 (%),Custos Janela_5 (R$),Impostos Janela_5 (R$)
BEEF3.SA,6941.5474356498025,-30.584525643501976,-1.203660464784135,-37.45487145894929,221.92644050235174,28.338362055651977,6152.13023666547,-38.4786976333453,-1.4524485895158779,-42.47298178010058,300.002271231789,102.39501889199171,6537.9927877746595,-34.620072122253404,-1.2072985149432183,-37.80438273160802,320.0505585351444,208.54893439066686,8756.530556582387,-12.434694434176127,-0.23897988569905917,-22.202439740824193,363.4730384785403,239.95094489670802,7655.913728016206,-23.44086271983794,-0.6541909281464611,-29.096660738864273,338.8099526573702,257.4241336408986
BRFS3.SA,9162.618584823878,-8.373814151761216,-0.12824355802510418,-16.821460534308315,403.937070147477,227.14903895620753,10148.08572570674,1.4808572570674006,0.35406335517549675,-19.141282866139928,446.99648651919,281.15619790196143,10305.611561816771,3.056115618167714,0.41801520139465115,-17.268750285786762,461.07395214418966,277.9911745635853,10518.277966066953,5.18277966066953,0.5375679698967621,-13.87299521210544,424.9578836182788,286.18668632723796,9241.229656991862,-7.587703430081383,-0.10037602316303507,-23.939885124977632,405.4514909660833,202.62440042874908
VALE3.SA,7987.672157295383,-20.12327842704617,-1.1153696005386375,-31.2365991455493,327.2076370298736,40.39997579775382,8260.85633447071,-17.391436655292893,-1.0157231435821772,-26.73554092051791,345.66800659318835,82.99731779952633,7943.955397951495,-20.560446020485053,-1.1469039792342237,-32.30369924589481,325.30382740448516,32.55936976277574,7568.882288957402,-24.31117711042598,-1.5996373929125798,-29.27979052568957,327.64000942778455,38.745377777000385,7829.246232217861,-21.707537677821392,-1.3223120680333496,-30.857693641140088,333.5730663225238,28.48580539319518
JBSS3.SA,10798.082746607237,7.98082746607237,0.35899254089942195,-29.18599024168453,508.358750393473,662.1715356074243,9945.305168866886,-0.5469483113311435,0.08113581789625347,-28.681608263694013,500.6685074891803,494.45547125876067,9090.721932940798,-9.09278067059202,-0.18988903494148016,-32.588291697008096,430.434962609113,454.12405815593775,10620.783847269608,6.207838472696076,0.2980678935705215,-28.814908785868802,392.22556244097956,351.1470293780519,9675.745302215464,-3.2425469778453593,0.000397055349424801,-29.789566618241555,493.7626105735444,523.3450505260192
SOJA3.SA,9382.855140452779,-6.171448595472211,-0.15395827168211124,-28.83335435699853,421.2924706289158,350.23980069777036,10461.936227351984,4.619362273519837,0.3165578964319001,-20.815120370840106,450.15428379450543,419.3957117685766,10657.118966380276,6.571189663802761,0.3984578596677892,-19.381715524593893,425.9041397712489,262.28646481861756,11781.322044669447,17.813220446694466,0.8262754324949205,-21.43521419518496,451.26705072981406,481.97073737945266,11068.357541957299,10.683575419572989,0.5584195774647516,-16.82290949696438,441.3962582384232,358.64290486082797
SUZB3.SA,8656.911381056894,-13.430886189431057,-0.6603807361823881,-26.840277877729324,443.8795942820246,195.05725745718058,8886.535437261964,-11.13464562738036,-0.4887706561302473,-23.75638032128629,374.77497842978323,89.9426644396299,8776.41399710853,-12.235860028914704,-0.5853332784689761,-19.74726851689514,394.2341704895256,141.54466689392467,9385.798174470909,-6.142018255290914,-0.21103850769364854,-20.86357294493788,386.8936759544751,182.87909280205298,9228.210112962732,-7.717898870372683,-0.3195762751214064,-26.232340112366376,360.51597892575296,142.04036730587123
GGBR3.SA,9334.02963581485,-6.659703641851501,-0.45150873851016293,-15.553473465434116,389.469037366091,110.71130668789398,10208.514002226331,2.085140022263313,0.2218229904532421,-12.417795205205403,436.42006357579197,146.91691196678156,9047.90517473626,-9.520948252637409,-0.5397578778257064,-20.479232241500544,490.7425722939955,180.2196761900349,10409.81013934531,4.098101393453107,0.3410655763786267,-18.080590469425108,499.86179348454687,285.57361155312503,9203.206893933177,-7.967931060668233,-0.24962414281321169,-22.0674517734447,395.49041601645064,340.45717519614914
CSNA3.SA,9330.074868094387,-6.699251319056129,-0.21923945874593756,-21.34812715969802,346.0553937213413,155.65712409810214,10251.390035262246,2.513900352622459,0.22654028659324013,-20.455253911842245,416.1034927777084,233.47512148894785,10397.169789662812,3.97169789662812,0.28273154578439064,-33.18839543288768,348.29581988661477,363.4397486758595,10331.618261177393,3.316182611773929,0.2591003827486967,-26.811525474667945,406.6746374151652,306.93782585176996,9150.928089040206,-8.49071910959794,-0.22769694950541508,-28.29127722475785,367.94543638450784,265.94456090831113
