Previsões Razoáveis,Estratégia Usada,Total de Transações,Retorno Bruto (%),Retorno Liquido (%),Max Drawdown (%),Sharpe Ratio,Total Custos (R$),Total Impostos (R$),Min Previsto,Max Previsto,Média Previsto,Ticker,Janela
True,Trading Realista (B3),102,-18.086948960664202,-21.707537677821392,-30.857693641140088,-1.3223120680333496,333.5730663225238,28.48580539319518,48.30446,71.53945,56.659920477366256,VALE3.SA,Janela_5
True,Trading Realista (B3),136,19.68613032608133,7.98082746607237,-29.18599024168453,0.35899254089942195,508.358750393473,662.1715356074243,14.299779,22.976316,17.43603785123967,JBSS3.SA,Janela_1
True,Trading Realista (B3),140,9.404291476148282,-0.5469483113311435,-28.681608263694013,0.08113581789625347,500.6685074891803,494.45547125876067,14.118943,23.027393,17.388892109116025,JBSS3.SA,Janela_2
True,Trading Realista (B3),128,-0.24719046294150757,-9.09278067059202,-32.588291697008096,-0.18988903494148016,430.434962609113,454.12405815593775,14.127071,23.163055,17.449707171745153,JBSS3.SA,Janela_3
True,Trading Realista (B3),104,13.64156439088638,6.207838472696076,-28.814908785868802,0.2980678935705215,392.22556244097956,351.1470293780519,14.304672,23.095205,17.5575257375,JBSS3.SA,Janela_4
True,Trading Realista (B3),140,6.9285296331502835,-3.2425469778453593,-29.789566618241555,0.000397055349424801,493.7626105735444,523.3450505260192,14.162974,23.175232,17.39653921587744,JBSS3.SA,Janela_5
True,Trading Realista (B3),110,1.5438741177946576,-6.171448595472211,-28.83335435699853,-0.15395827168211124,421.2924706289158,350.23980069777036,8.124138,14.082211,10.422103293522268,SOJA3.SA,Janela_1
True,Trading Realista (B3),116,13.314862229150659,4.619362273519837,-20.815120370840106,0.3165578964319001,450.15428379450543,419.3957117685766,8.196214,14.034699,10.418698898373982,SOJA3.SA,Janela_2
True,Trading Realista (B3),108,13.45309570970141,6.571189663802761,-19.381715524593893,0.3984578596677892,425.9041397712489,262.28646481861756,8.277855,14.095436,10.430380185714286,SOJA3.SA,Janela_3
True,Trading Realista (B3),114,27.14559832778712,17.813220446694466,-21.43521419518496,0.8262754324949205,451.26705072981406,481.97073737945266,8.3379965,14.114305,10.459643889344264,SOJA3.SA,Janela_4
True,Trading Realista (B3),112,18.6839670505655,10.683575419572989,-16.82290949696438,0.5584195774647516,441.3962582384232,358.64290486082797,8.576092,13.960873,10.446045925925928,SOJA3.SA,Janela_5
True,Trading Realista (B3),126,-7.041517672039007,-13.430886189431057,-26.840277877729324,-0.6603807361823881,443.8795942820246,195.05725745718058,35.32676,54.148277,44.6796290242915,SUZB3.SA,Janela_1
True,Trading Realista (B3),102,-6.487469198686231,-11.13464562738036,-23.75638032128629,-0.4887706561302473,374.77497842978323,89.9426644396299,35.39907,53.79988,44.7018254593496,SUZB3.SA,Janela_2
True,Trading Realista (B3),106,-6.878071655080202,-12.235860028914704,-19.74726851689514,-0.5853332784689761,394.2341704895256,141.54466689392467,35.63552,53.66364,44.670573575510204,SUZB3.SA,Janela_3
True,Trading Realista (B3),102,-0.44429056772562037,-6.142018255290914,-20.86357294493788,-0.21103850769364854,386.8936759544751,182.87909280205298,35.883636,53.84114,44.777537721311475,SUZB3.SA,Janela_4
True,Trading Realista (B3),102,-2.6923354080564423,-7.717898870372683,-26.232340112366376,-0.3195762751214064,360.51597892575296,142.04036730587123,35.778923,53.2757,44.67405789300411,SUZB3.SA,Janela_5
True,Trading Realista (B3),102,-1.6579002013116586,-6.659703641851501,-15.553473465434116,-0.45150873851016293,389.469037366091,110.71130668789398,14.918833,19.130016,16.535623512145747,GGBR3.SA,Janela_1
True,Trading Realista (B3),108,7.91850977768905,2.085140022263313,-12.417795205205403,0.2218229904532421,436.42006357579197,146.91691196678156,14.950204,19.114145,16.554119207317072,GGBR3.SA,Janela_2
True,Trading Realista (B3),126,-2.811325767797116,-9.520948252637409,-20.479232241500544,-0.5397578778257064,490.7425722939955,180.2196761900349,14.957261,19.41246,16.67158453673469,GGBR3.SA,Janela_3
True,Trading Realista (B3),120,11.952455443829821,4.098101393453107,-18.080590469425108,0.3410655763786267,499.86179348454687,285.57361155312503,15.017787,19.28844,16.68617293237705,GGBR3.SA,Janela_4
True,Trading Realista (B3),102,-0.6084551485422344,-7.967931060668233,-22.0674517734447,-0.24962414281321169,395.49041601645064,340.45717519614914,15.093876,19.495394,16.789920368312757,GGBR3.SA,Janela_5
True,Trading Realista (B3),96,-1.6821261408616919,-6.699251319056129,-21.34812715969802,-0.21923945874593756,346.0553937213413,155.65712409810214,9.403733,17.823822,11.814262929149796,CSNA3.SA,Janela_1
True,Trading Realista (B3),108,9.009686495289024,2.513900352622459,-20.455253911842245,0.22654028659324013,416.1034927777084,233.47512148894785,9.351043,17.679413,11.88858275203252,CSNA3.SA,Janela_2
True,Trading Realista (B3),94,11.089053582252854,3.97169789662812,-33.18839543288768,0.28273154578439064,348.29581988661477,363.4397486758595,9.484734,17.452278,12.034291644897957,CSNA3.SA,Janela_3
True,Trading Realista (B3),106,10.452307244443272,3.316182611773929,-26.811525474667945,0.2591003827486967,406.6746374151652,306.93782585176996,9.290691,17.432016,11.932166418032786,CSNA3.SA,Janela_4
True,Trading Realista (B3),104,-2.1518191366697645,-8.49071910959794,-28.29127722475785,-0.22769694950541508,367.94543638450784,265.94456090831113,9.379508,17.646717,11.969272777777778,CSNA3.SA,Janela_5
