Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
JBSS3.SA,3,5,0.9529488500657972,1.405492254975237,1.106300078806512,0.543349942201187,0.597778963120603,0.5212516297657827,0.7219775825922732,0.889623130138991
