Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
VALE3.SA,1,5,2.043463348556351,8.14933058874105,2.7313189168585397,0.8160769161114967,1.0962027665022962,1.9800494577799461,1.4071423018941425,0.9595263465962648
