Ticker,Saldo Final Janela_1,Retorno Janela_1 (%),Estratégia Janela_1,Previsões Razoáveis Janela_1,Saldo Final Janela_2,Retorno Janela_2 (%),Estratégia Janela_2,Previsões Razoáveis Janela_2,Saldo Final Janela_3,Retorno Janela_3 (%),Estratégia Janela_3,Previsões Razoáveis Janela_3,Saldo Final Janela_4,Retorno Janela_4 (%),Estratégia Janela_4,Previsões Razoáveis Janela_4
BEEF3.SA,10000.0,0.0,Sem transações,True,10000.0,0.0,Sem transações,True,6149.639186238011,-38.50360813761989,Previsões Originais,True,6055.948498561523,-39.44051501438477,Previsões Originais,True
BRFS3.SA,9929.982916042418,-0.7001708395758214,Previsões Originais,True,16814.326714827752,68.14326714827752,Previsões Originais,True,9938.307048160314,-0.6169295183968643,Previsões Originais,True,16479.713951328547,64.79713951328547,Previsões Originais,True
VALE3.SA,10000.0,0.0,Sem transações,True,10000.0,0.0,Sem transações,True,11135.658619675201,11.356586196752014,Previsões Originais,True,10000.0,0.0,Sem transações,True
JBSS3.SA,12266.205417250188,22.662054172501886,Previsões Originais,True,10946.02787493572,9.460278749357204,Previsões Originais,True,12352.58681731381,23.525868173138097,Previsões Originais,True,10000.0,0.0,Sem transações,True
SOJA3.SA,17050.00561683671,70.50005616836708,Previsões Originais,True,11330.005206681666,13.300052066816662,Previsões Originais,True,17233.06581460273,72.3306581460273,Previsões Originais,True,13693.118908228198,36.93118908228198,Previsões Originais,True
SUZB3.SA,10079.79507611751,0.7979507611751069,Previsões Originais,True,9305.478550503098,-6.945214494969022,Previsões Originais,True,10487.476580394654,4.874765803946539,Previsões Originais,True,10039.998067452929,0.3999806745292881,Previsões Originais,True
GGBR3.SA,10000.0,0.0,Sem transações,True,10000.0,0.0,Sem transações,True,10000.0,0.0,Sem transações,True,10376.551201630891,3.7655120163089126,Previsões Originais,True
CSNA3.SA,12850.034643625038,28.500346436250386,Previsões Originais,True,15464.189497110816,54.641894971108165,Previsões Originais,True,14656.633580538322,46.566335805383225,Previsões Originais,True,10000.0,0.0,Sem transações,True
