Ticker,Melhor Janela,Saldo Final,Retorno (%),Estratégia Usada,Previsões Razoáveis,Tem Transações
SOJA3.SA,Janela_3,17233.06581460273,72.3306581460273,Previsões Originais,True,True
BRFS3.SA,Janela_2,16814.326714827752,68.14326714827752,Previsões Originais,True,True
CSNA3.SA,Janela_2,15464.189497110816,54.641894971108165,Previsões Originais,True,True
JBSS3.SA,Janela_3,12352.58681731381,23.525868173138097,Previsões Originais,True,True
VALE3.SA,Janela_3,11135.658619675201,11.356586196752014,Previsões Originais,True,True
SUZB3.SA,Janela_3,10487.476580394654,4.874765803946539,Previsões Originais,True,True
GGBR3.SA,Janela_4,10376.551201630891,3.7655120163089126,Previsões Originais,True,True
BEEF3.SA,Janela_3,6149.639186238011,-38.50360813761989,Previsões Originais,True,True
